IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,IMF14,Residual,Pre
-0.022909304,-0.01298001,-0.5650192,-0.1909429,-0.031491417,-0.006415759,-0.03429715,-0.05465186,0.021392042,0.123051345,0.059000432,-0.009492965,-0.019638183,0.009686578,1.3266996,0.59199125
0.010187499,-0.004025851,-0.35475385,-0.10826737,-0.07463951,-0.004811782,-0.031285074,-0.0590255,0.021403158,0.123267874,0.05909204,-0.009346745,-0.019645615,0.009684753,1.3267024,0.884536426
-0.002582251,0.000509367,0.017095948,0.000775934,-0.11001523,-0.002736373,-0.028127976,-0.06330076,0.021426242,0.123476416,0.05918211,-0.009200563,-0.01965304,0.009682936,1.3267052,1.32323796
0.005133725,-0.002981804,0.40915295,0.1007842,-0.13526846,-0.000139317,-0.024937933,-0.06745994,0.021461153,0.123676896,0.059270658,-0.009054429,-0.019660464,0.009681131,1.3267081,1.796366467
0.004338118,0.000204672,0.6394095,0.1755703,-0.1495433,0.003047957,-0.021821076,-0.071486406,0.021507923,0.12386917,0.05935764,-0.008908329,-0.019667886,0.009679331,1.3267108,2.092268414
0.011269572,0.00367882,0.6195848,0.21090311,-0.15228343,0.006827503,-0.018881384,-0.07536349,0.021566384,0.12405332,0.059443083,-0.008762271,-0.019675305,0.009677542,1.3267136,2.118751853
-0.00770472,-0.00497838,0.48805293,0.19017717,-0.14463095,0.011246268,-0.016219933,-0.079074025,0.0216364,0.124229275,0.059526965,-0.008616257,-0.019682722,0.00967576,1.3267164,1.950354182
0.003119258,-0.000886779,0.17388861,0.08961996,-0.12631175,0.016232653,-0.013928846,-0.08260198,0.02171778,0.12439687,0.059609268,-0.008470285,-0.01969014,0.009673991,1.3267192,1.57308781
-0.001161907,-0.001730905,-0.07871578,-0.019483702,-0.097915396,0.021717446,-0.012089935,-0.08593177,0.021810494,0.1245562,0.059689984,-0.008324366,-0.019697549,0.009672225,1.326722,1.239117039
0.004913842,0.002480957,-0.3422703,-0.1013914,-0.062341515,0.0275855,-0.010759396,-0.089048564,0.021914298,0.124707125,0.059769128,-0.008178475,-0.019704962,0.009670474,1.3267248,0.944071512
0.006377092,-0.00347742,-0.5463022,-0.16257524,-0.022348316,0.0338285,-0.009983548,-0.09193856,0.02202908,0.12484964,0.05984669,-0.008032642,-0.019712366,0.009668733,1.3267276,0.718957043
-0.01205722,-0.010941071,-0.65844846,-0.18567453,0.018920898,0.040392693,-0.009775373,-0.094590776,0.022154566,0.124983676,0.059922654,-0.007886858,-0.01971977,0.009666992,1.3267304,0.603677822
-0.004619415,-0.011667899,-0.55649656,-0.16139759,0.057376906,0.047137737,-0.010131159,-0.09699587,0.022290701,0.12510918,0.05999703,-0.007741115,-0.019727174,0.009665269,1.3267331,0.779533141
0.002728129,-0.001568181,-0.28569877,-0.09298683,0.08894876,0.053936064,-0.011051202,-0.09914638,0.022437321,0.12522604,0.060069803,-0.007595431,-0.019734574,0.009663545,1.326736,1.171964294
0.009337223,0.004764012,0.07378037,0.005734568,0.11147165,0.06061611,-0.012524019,-0.101036906,0.022594206,0.12533425,0.060140967,-0.007449793,-0.019741965,0.009661833,1.3267387,1.669421206
-0.002056258,-0.002659406,0.45892066,0.093027614,0.124505766,0.066868946,-0.014531046,-0.10266425,0.022761108,0.12543374,0.0602105,-0.007304194,-0.019749356,0.009660134,1.3267415,2.139165458
0.002817409,0.002316508,0.6191144,0.16664612,0.12751424,0.0724319,-0.017049823,-0.104027405,0.022937672,0.12552448,0.0602784,-0.007158663,-0.019756751,0.009658442,1.3267443,2.38799123
0.008427451,0.003113011,0.62284213,0.19968623,0.12041106,0.07709147,-0.020056356,-0.10512582,0.023123568,0.12560631,0.060344674,-0.007013178,-0.019764137,0.009656754,1.3267471,2.425090266
-0.000956502,-0.003508119,0.49062374,0.16170382,0.105027,0.08053079,-0.023520531,-0.10596041,0.02331844,0.12567931,0.060409304,-0.006867742,-0.019771518,0.009655082,1.3267498,2.223112465
-0.003595706,-0.005751394,0.2610717,0.07857239,0.082373984,0.0824302,-0.027415339,-0.10653323,0.023522066,0.12574334,0.060472272,-0.006722373,-0.01977889,0.009653415,1.3267527,1.880795136
-0.004096626,-0.003129868,0.032032985,-0.022839874,0.054177884,0.08261742,-0.031721473,-0.106845774,0.023734119,0.12579831,0.060533606,-0.006577051,-0.019786263,0.009651755,1.3267554,1.52030455
-0.000340323,0.001724614,-0.1900068,-0.10753867,0.022697797,0.0810646,-0.03642178,-0.10689998,0.023954269,0.12584426,0.060593277,-0.006431786,-0.019793635,0.009650102,1.3267581,1.184854045
0.003669947,0.006131344,-0.4057026,-0.15079029,-0.008258646,0.07776679,-0.041499022,-0.1066987,0.024181994,0.12588102,0.060651276,-0.006286579,-0.019801004,0.00964846,1.326761,0.89565499
0.0055517,0.001670266,-0.5810276,-0.17127313,-0.034289114,0.072889596,-0.046938904,-0.10624453,0.024416855,0.12590861,0.060707618,-0.006141429,-0.019808361,0.009646826,1.3267637,0.661832102
-0.015522268,-0.010021059,-0.6215082,-0.17973898,-0.052686356,0.066751406,-0.05274229,-0.105539806,0.024658412,0.12592691,0.060762297,-0.005996342,-0.019815726,0.009645199,1.3267665,0.550939697
0.001248591,-0.007221156,-0.508682,-0.15214567,-0.06342051,0.05975367,-0.0589157,-0.10458697,0.024906227,0.12593599,0.0608153,-0.005851316,-0.01982308,0.009643582,1.3267694,0.688426357
0.002034395,-0.001629107,-0.2027497,-0.07578753,-0.067574665,0.052266315,-0.06545914,-0.103388175,0.025159862,0.12593572,0.06086663,-0.005706353,-0.019830424,0.009641974,1.326772,1.060551803
0.004570595,-0.00093903,0.17840269,0.03343022,-0.067497574,0.044572238,-0.072352074,-0.101945534,0.025418766,0.12592612,0.06091629,-0.005561451,-0.01983777,0.009640371,1.3267748,1.541518656
0.007879742,0.003236187,0.46141183,0.13674526,-0.06579794,0.036965795,-0.07955127,-0.10026191,0.025682474,0.12590715,0.060964264,-0.005416617,-0.01984511,0.009638777,1.3267776,1.924336231
0.00270479,0.001927092,0.6642672,0.19397397,-0.06551464,0.0297282,-0.08699777,-0.09834067,0.025950627,0.1258788,0.061010547,-0.005271845,-0.01985244,0.009637195,1.3267803,2.165881356
0.014989003,0.002855353,0.5989118,0.167901,-0.0666919,0.023011176,-0.09462121,-0.0961853,0.026222788,0.125841,0.061055165,-0.005127139,-0.019859774,0.009635617,1.3267831,2.074720678
-0.002361011,-0.006890521,0.43059748,0.123858035,-0.06672976,0.016896624,-0.102334626,-0.093799755,0.026498655,0.1257938,0.061098088,-0.004982501,-0.0198671,0.009634049,1.3267859,1.824197357
-0.005147595,-0.005904484,0.1220811,0.08109234,-0.06291774,0.011518964,-0.110032834,-0.09118655,0.026777621,0.12573718,0.06113932,-0.004837929,-0.019874418,0.009632492,1.3267887,1.464866166
0.00118804,0.000571372,-0.15173809,-0.007067835,-0.053517543,0.007041496,-0.117612705,-0.08834436,0.027059307,0.1256711,0.061178874,-0.00469342,-0.01988174,0.009630936,1.3267914,1.116276832
0.008233734,0.006370186,-0.37574825,-0.10386865,-0.040236242,0.003557582,-0.1249562,-0.08526969,0.027343297,0.1255956,0.061216757,-0.004548992,-0.01988904,0.009629387,1.3267941,0.814223579
0.00779359,0.002455717,-0.56714517,-0.15636817,-0.024449553,0.000917719,-0.13194911,-0.08195909,0.027629016,0.12551066,0.061252963,-0.004404639,-0.019896343,0.009627853,1.3267969,0.575812343
-0.013678595,-0.009864453,-0.6581922,-0.16620164,-0.005981314,-0.001020685,-0.13847034,-0.07840992,0.027916135,0.12541628,0.061287504,-0.004260345,-0.019903649,0.009626321,1.3267996,0.455062699
-0.018639714,-0.013673103,-0.5679627,-0.13757315,0.014692778,-0.002580981,-0.14438751,-0.074619904,0.028204024,0.12531248,0.06132038,-0.004116127,-0.019910939,0.009624803,1.3268024,0.582492737
0.007979767,-0.003580835,-0.310742,-0.06702017,0.036459856,-0.004226415,-0.1495743,-0.07058806,0.028491938,0.12519935,0.061351594,-0.00397199,-0.01991823,0.00962329,1.3268051,0.966288895
0.006612961,0.001200217,0.08738883,0.018699953,0.058562268,-0.006499181,-0.15391459,-0.06631525,0.028779114,0.12507686,0.061381157,-0.00382793,-0.019925505,0.009621783,1.326808,1.473648688
-0.001761874,-0.004557246,0.4968003,0.09678815,0.079535484,-0.010008523,-0.15730982,-0.061802693,0.029064557,0.12494492,0.061409082,-0.003683936,-0.019932788,0.009620285,1.3268106,1.965916498
0.002831133,-0.001577282,0.71291304,0.13416234,0.09417698,-0.015065901,-0.15969051,-0.05705203,0.02934701,0.12480374,0.06143535,-0.003540014,-0.019940054,0.009618789,1.3268133,2.23923589
0.014343001,0.005040159,0.6795716,0.13159801,0.09703432,-0.021678152,-0.1610236,-0.052066356,0.029625071,0.12465323,0.061459977,-0.003396188,-0.019947309,0.009617311,1.3268162,2.221647274
0.000248106,-0.001408779,0.4825187,0.12758897,0.084950134,-0.029881986,-0.16131197,-0.046849966,0.029897315,0.12449348,0.061483,-0.003252438,-0.019954572,0.009615835,1.326819,1.984954829
-0.001592097,-0.005179526,0.168124,0.114990704,0.060036186,-0.039424174,-0.16057326,-0.041409396,0.030162312,0.1243246,0.0615044,-0.00310877,-0.01996183,0.009614364,1.3268216,1.624329113
-0.002812428,-0.001532795,-0.09692654,0.04834163,0.026995338,-0.049892016,-0.15880719,-0.03575318,0.030418774,0.12414657,0.06152418,-0.002965177,-0.01996907,0.009612906,1.3268243,1.259205302
0.00427161,0.005813965,-0.3169779,-0.04826972,-0.008078006,-0.060762856,-0.15599653,-0.02989068,0.030665135,0.123959504,0.061542366,-0.002821676,-0.019976307,0.009611452,1.3268272,0.919917557
0.004138745,-0.00043444,-0.46812186,-0.124615096,-0.038366936,-0.07154479,-0.15211897,-0.023832032,0.030900078,0.12376349,0.061558943,-0.002678256,-0.019983543,0.009610008,1.3268298,0.655105142
0.009455836,-0.003028615,-0.6560314,-0.14922956,-0.05955316,-0.082062475,-0.14714226,-0.017590156,0.031122424,0.12355856,0.06157393,-0.002534926,-0.019990765,0.009608574,1.3268325,0.424988506
-0.01790183,-0.008615425,-0.6801479,-0.124127805,-0.071428195,-0.0921417,-0.14103712,-0.01117999,0.03133077,0.12334479,0.061587326,-0.002391678,-0.019997982,0.00960714,1.3268353,0.383735701
0.005753184,-0.006523335,-0.4997317,-0.064017124,-0.07800906,-0.10141655,-0.13380344,-0.004660537,0.03152394,0.12312224,0.06159916,-0.002248516,-0.020005196,0.009605718,1.326838,0.648026784
0.000504637,0.003809326,-0.19274294,0.03547315,-0.082417645,-0.10957344,-0.12545589,0.001854703,0.031700615,0.12289098,0.061609417,-0.002105454,-0.020012395,0.009604304,1.3268408,1.061980169
0.004497602,0.007224152,0.22048047,0.109453306,-0.085393876,-0.116180636,-0.11602197,0.008448055,0.031859532,0.1226511,0.061618116,-0.001962473,-0.020019595,0.00960289,1.3268434,1.563100073
0.000573784,0.000558775,0.5799995,0.13137229,-0.08741345,-0.12057623,-0.10554281,0.015137611,0.031999424,0.12240266,0.061625246,-0.001819579,-0.02002679,0.009601493,1.3268461,1.944738025
0.002588402,-0.007002706,0.7431733,0.1487582,-0.08943564,-0.121979095,-0.09407233,0.021902598,0.032119174,0.12214582,0.06163082,-0.00167678,-0.020033967,0.009600096,1.3268489,2.134566792
0.001214357,-0.002443466,0.6326778,0.1577398,-0.09157809,-0.11966839,-0.0817053,0.02872124,0.03221768,0.1218806,0.061634872,-0.001534086,-0.020041138,0.009598708,1.3268517,2.055566287
0.001176051,0.006122668,0.3410085,0.11463734,-0.09174758,-0.11334065,-0.06854461,0.03557041,0.032293927,0.12160715,0.061637398,-0.001391473,-0.020048311,0.009597328,1.3268543,1.755432448
0.003599895,0.00704776,0.03660445,0.030913327,-0.088092186,-0.10314237,-0.054669783,0.042425588,0.0323469,0.12132557,0.061638374,-0.001248966,-0.020055464,0.009595962,1.3268571,1.405146158
-0.005506866,-0.00450126,-0.17534532,-0.061787948,-0.08011114,-0.08945688,-0.040163852,0.04926173,0.032375745,0.12103593,0.06163785,-0.001106549,-0.020062618,0.009594593,1.3268598,1.122723215
0.011084904,-0.00534243,-0.4410476,-0.15680243,-0.067305095,-0.07271644,-0.02511585,0.056053,0.03237948,0.12073834,0.06163582,-0.000964228,-0.020069754,0.009593235,1.3268626,0.828983553
-0.003126983,-0.013045443,-0.5953709,-0.20237856,-0.050502088,-0.053543076,-0.009623963,0.06277329,0.032357413,0.12043288,0.061632305,-0.000822011,-0.020076899,0.009591884,1.3268652,0.665163049
-0.018206583,-0.011847501,-0.6245762,-0.16312467,-0.031819563,-0.03287281,0.005894346,0.06939684,0.032308858,0.12011962,0.06162729,-0.000679891,-0.020084025,0.009590543,1.3268679,0.722594154
0.010738338,-0.003216426,-0.4297704,-0.08716759,-0.012025186,-0.011751626,0.021243868,0.07589803,0.032233328,0.11979864,0.0616208,-0.000537875,-0.020091143,0.009589203,1.3268706,1.093432561
0.001446079,0.005920923,-0.10253641,0.008930522,0.00798114,0.008708688,0.036690883,0.08225236,0.03213051,0.11947003,0.061612874,-0.00039596,-0.020098252,0.009587874,1.3268733,1.57857456
0.007668869,0.008223845,0.19481367,0.12534685,0.027026013,0.027613185,0.052117184,0.08843803,0.032000083,0.119133845,0.061603457,-0.000254155,-0.02010535,0.009586549,1.326876,2.060088075
-0.000847276,-0.00210397,0.43269226,0.23334646,0.045683146,0.04495173,0.06740001,0.094434716,0.031841908,0.11879015,0.061592612,-0.000112445,-0.020112442,0.009585232,1.3268788,2.444020891
-0.001393328,-0.005390513,0.53700024,0.2845007,0.06402181,0.060560573,0.08242451,0.10022391,0.031655848,0.118439056,0.061580315,2.91E-05,-0.020119531,0.009583922,1.3268815,2.649998158
0.006473536,0.000541651,0.47676536,0.26646006,0.08157555,0.07440257,0.09708558,0.10578804,0.031441875,0.11808064,0.061566602,0.000170635,-0.020126598,0.009582618,1.3268842,2.636692319
-0.002368363,0.001769927,0.31552646,0.19877718,0.097324245,0.086546324,0.11127515,0.11110882,0.03120029,0.11771495,0.06155148,0.00031202,-0.020133661,0.009581322,1.3268869,2.447073045
0.003262341,0.000356743,0.09883144,0.07571632,0.1109275,0.09699511,0.12487607,0.11616731,0.030931147,0.117341965,0.061534945,0.000453281,-0.02014072,0.009580029,1.3268895,2.153722981
-0.002704446,-0.006659715,-0.023056015,-0.080302075,0.12293591,0.10582065,0.13775747,0.120944895,0.030635,0.116961844,0.061517,0.000594446,-0.02014776,0.009578751,1.3268923,1.900768254
-0.000877627,-0.001952744,-0.16675572,-0.21671534,0.13468559,0.11296361,0.14978045,0.12542348,0.030312171,0.11657452,0.06149769,0.000735487,-0.0201548,0.009577472,1.326895,1.661989239
0.008591987,0.002292613,-0.32425505,-0.29941607,0.14482121,0.118255354,0.160809,0.12958568,0.02996316,0.1161801,0.061476976,0.000876418,-0.020161822,0.0095762,1.3268977,1.465493456
-0.001123903,-0.005851314,-0.4223224,-0.3067297,0.1506399,0.12151399,0.17070867,0.13341542,0.029588375,0.11577857,0.061454915,0.001017229,-0.020168845,0.009574938,1.3269004,1.364396245
-0.009001549,-0.011809405,-0.3713458,-0.24800007,0.14991893,0.122454636,0.17935939,0.13689783,0.029188478,0.11537001,0.06143149,0.001157926,-0.020175852,0.009573679,1.326903,1.471922692
0.005410389,-0.001102786,-0.20329954,-0.149555,0.1406581,0.120910875,0.18666187,0.1400192,0.028764073,0.11495443,0.06140673,0.001298518,-0.020182848,0.009572431,1.3269057,1.762422142
0.003860799,0.007392888,0.032529663,-0.018073393,0.12222747,0.11683395,0.19253884,0.14276712,0.028315896,0.11453181,0.06138064,0.001438985,-0.020189833,0.009571189,1.3269085,2.122034525
0.004577607,0.008463534,0.18389805,0.16021709,0.09667436,0.11025925,0.19696781,0.14513098,0.027844666,0.11410222,0.06135322,0.001579319,-0.020196805,0.009569947,1.3269111,2.427352348
-0.004684566,0.001658542,0.27971587,0.3440189,0.067486286,0.10127616,0.1999662,0.14710474,0.027351175,0.113665685,0.06132451,0.001719538,-0.020203777,0.009568718,1.3269138,2.656881781
0.010924968,0.004176965,0.20510174,0.4232395,0.03858499,0.090044655,0.20158243,0.14868754,0.02683611,0.11322223,0.061294496,0.001859633,-0.02021073,0.009567494,1.3269166,2.641828621
-0.006328224,-0.007199818,0.2125248,0.36079907,0.011874184,0.076909736,0.20188254,0.14988141,0.026300298,0.11277187,0.0612632,0.001999603,-0.020217666,0.009566277,1.3269192,2.51894648
0.005997197,-0.001358985,0.10144435,0.2128768,-0.012491743,0.062476315,0.20091692,0.15069188,0.025744723,0.11231466,0.06123064,0.002139459,-0.020224607,0.00956506,1.3269218,2.238244469
0.000653564,0.000975209,0.026612453,0.039058354,-0.035863996,0.0474396,0.19872074,0.15112782,0.025170429,0.11185064,0.061196834,0.002279162,-0.020231519,0.009563861,1.3269244,1.94547755
-0.001130538,-0.002022831,-0.03723577,-0.135821,-0.059792943,0.032568585,0.1953299,0.15120098,0.024578651,0.111379735,0.061161775,0.00241876,-0.020238431,0.009562655,1.3269272,1.658886728
0.005724303,0.001374985,-0.15287587,-0.2705712,-0.08456652,0.018444259,0.19077882,0.15092643,0.023970544,0.110902116,0.061125487,0.002558224,-0.02024533,0.009561463,1.3269298,1.374037511
0.003264189,0.000382369,-0.2657765,-0.33989483,-0.10857572,0.005342884,0.18509458,0.15032244,0.023347422,0.11041771,0.06108798,0.002697545,-0.020252217,0.009560275,1.3269325,1.143950626
-0.000700046,-0.003639817,-0.36395591,-0.35192376,-0.12978846,-0.006721123,0.17830768,0.14940788,0.022710552,0.10992663,0.06104925,0.002836742,-0.020259097,0.009559095,1.3269353,0.983744915
-0.009199037,-0.009393625,-0.32502803,-0.28518867,-0.14582284,-0.017295996,0.1704536,0.14819948,0.02206133,0.1094288,0.061009347,0.002975824,-0.020265955,0.009557918,1.3269379,1.038430046
0.00513825,-0.007103985,-0.13174446,-0.13674061,-0.15437393,-0.026148748,0.16157065,0.14671241,0.021401018,0.10892438,0.06096825,0.003114734,-0.020272814,0.009556749,1.3269407,1.367942593
0.00094052,0.002037732,0.09090177,0.06400199,-0.15498166,-0.03310742,0.15171471,0.14496009,0.020730907,0.108413294,0.06092596,0.003253538,-0.020279648,0.009555586,1.3269433,1.77601067
0.007962839,0.008589339,0.24628058,0.27255028,-0.14857712,-0.038227707,0.14095604,0.14295505,0.020052208,0.10789563,0.060882542,0.003392181,-0.020286474,0.009554428,1.3269459,2.140925716
-0.000958839,0.002562262,0.3686159,0.40228698,-0.13571319,-0.04167006,0.1293707,0.14071083,0.01936604,0.10737138,0.06083796,0.003530699,-0.020293292,0.009553276,1.3269485,2.372519146
0.006805246,0.004115759,0.31637287,0.40371278,-0.11751829,-0.04367559,0.11705074,0.13824071,0.018673673,0.10684068,0.060792256,0.003669074,-0.02030009,0.00955213,1.3269511,2.331283048
-0.007763687,-0.006481384,0.2590153,0.32375726,-0.095273174,-0.04442827,0.10410113,0.13555564,0.01797595,0.10630349,0.060745418,0.003807305,-0.020306885,0.00955099,1.3269539,2.173512983
0.003833239,-0.00113742,0.03398912,0.1992105,-0.06915249,-0.043926056,0.09062785,0.13266441,0.01727384,0.10575993,0.06069748,0.003945394,-0.020313658,0.009549854,1.3269565,1.849978492
-0.006779227,-0.00544797,-0.084284686,0.051163055,-0.039287154,-0.04200503,0.0767333,0.12957552,0.016567994,0.10520999,0.060648445,0.004083338,-0.02032042,0.00954873,1.3269591,1.582364986
0.002536598,0.000505732,-0.25157306,-0.10436251,-0.007576153,-0.038540952,0.06253194,0.12629643,0.015859157,0.10465375,0.060598347,0.004221149,-0.020327177,0.009547604,1.3269619,1.291332756
0.00706419,0.004667574,-0.3875797,-0.23688544,0.023231188,-0.033524763,0.048161466,0.12283379,0.015148152,0.1040912,0.060547173,0.004358798,-0.020333912,0.009546491,1.3269645,1.048290706
-0.003090637,-0.006064964,-0.46066815,-0.30590776,0.05171107,-0.027152,0.03377584,0.119193904,0.014435857,0.10352241,0.06049495,0.004496294,-0.020340638,0.009545379,1.3269671,0.900918654
-0.01590533,-0.012275339,-0.43681982,-0.2935305,0.078120366,-0.019893657,0.019525405,0.11538342,0.013723122,0.10294743,0.060441688,0.004633655,-0.020347347,0.009544269,1.3269699,0.932517262
0.008031872,-0.006943305,-0.24968651,-0.18721357,0.1020363,-0.012634105,0.005572245,0.11140866,0.013010868,0.10236622,0.0603874,0.004770855,-0.020354042,0.009543171,1.3269725,1.267268559
-0.000876194,0.001092986,0.029586613,-0.026599232,0.12285273,-0.006217661,-0.008249962,0.10727508,0.012300151,0.10177884,0.060332105,0.004907911,-0.02036073,0.009542075,1.3269751,1.714339811
0.003516044,-0.00302781,0.3649096,0.1032629,0.13889953,-0.001170252,-0.021724638,0.10298637,0.011592028,0.10118527,0.06027582,0.005044824,-0.020367399,0.009540985,1.3269778,2.181901072
0.010628623,0.003641176,0.5066853,0.2079411,0.14663392,0.002335386,-0.034469746,0.09854422,0.010887308,0.100585565,0.060218524,0.005181565,-0.020374056,0.009539907,1.3269805,2.434959292
0.011550157,0.008327581,0.47551185,0.2861642,0.14490856,0.004085662,-0.04634247,0.09394989,0.010186678,0.099979736,0.06016027,0.005318143,-0.0203807,0.009538823,1.3269831,2.46994148
-0.001561558,0.000708696,0.32883322,0.303682,0.13527845,0.003958053,-0.05723936,0.0892043,0.009490631,0.09936779,0.060101055,0.005454588,-0.020387325,0.009537752,1.3269857,2.293413992
0.003698601,-0.00233702,0.13318257,0.1963875,0.121967144,0.001967043,-0.06709914,0.08431097,0.008799689,0.098749824,0.060040895,0.005590851,-0.020393938,0.009536682,1.3269883,1.961389971
-0.007083677,-0.007736639,0.042021766,0.035506297,0.1073032,-0.001632457,-0.07591155,0.07927473,0.008114264,0.098125786,0.05997981,0.00572698,-0.020400537,0.009535623,1.326991,1.659814596
0.000136204,-0.00080096,-0.12324115,-0.10658941,0.08981519,-0.006245076,-0.08369687,0.07410024,0.007434933,0.097495764,0.0599178,0.005862937,-0.020407127,0.009534564,1.3269937,1.330310739
-0.001741627,0.002509732,-0.27362502,-0.19247171,0.06782735,-0.011421912,-0.09048389,0.06879122,0.006762311,0.096859746,0.05985489,0.005998722,-0.02041369,0.009533511,1.3269963,1.054975933
0.00575062,0.003156739,-0.47414955,-0.22957724,0.041979883,-0.016842818,-0.09627979,0.06334924,0.006097142,0.09621772,0.05979108,0.006134364,-0.020420251,0.009532466,1.326999,0.781738606
-0.005007529,-0.00563869,-0.57596517,-0.22886701,0.012546216,-0.022267392,-0.10106826,0.05777562,0.005440055,0.09556971,0.059726384,0.006269825,-0.020426787,0.009531423,1.3270016,0.614619995
-0.017323563,-0.004482026,-0.5562302,-0.18747309,-0.01923408,-0.027526135,-0.10483018,0.052072085,0.004791656,0.094915666,0.05966082,0.006405142,-0.020433312,0.009530387,1.3270042,0.61684737
0.007471758,-0.002885758,-0.28106242,-0.11492954,-0.05063527,-0.032479614,-0.10757273,0.046240084,0.004152616,0.09425567,0.059594408,0.006540277,-0.020439824,0.009529353,1.3270068,0.94478581
0.000244864,-0.001801618,0.094054274,-0.009221051,-0.07877428,-0.03679849,-0.10933376,0.04028141,0.003523553,0.0935896,0.05952716,0.00667525,-0.02044632,0.009528331,1.3270094,1.378058323
0.008939683,0.000512783,0.43249354,0.12003163,-0.10126288,-0.04009047,-0.110161066,0.034200367,0.002904919,0.09291746,0.059459046,0.006810051,-0.0204528,0.009527309,1.3270121,1.822841672
0.010383478,0.006121643,0.5946137,0.21335775,-0.11586157,-0.041990075,-0.110113546,0.02800291,0.002296949,0.09223924,0.059390124,0.00694468,-0.02045926,0.009526295,1.3270147,2.061467018
0.008144981,0.002680951,0.5665184,0.2220102,-0.121604905,-0.04241483,-0.10926933,0.021697344,0.001700204,0.09155488,0.059320394,0.007079147,-0.020465706,0.009525284,1.3270173,2.023494314
0.003754553,-0.003295987,0.35906827,0.1730029,-0.12136794,-0.04132435,-0.10772556,0.015293923,0.001115014,0.09086433,0.05924987,0.007213432,-0.020472141,0.009524278,1.3270199,1.751920492
-0.004811323,-0.007517716,0.12521295,0.09737826,-0.11878811,-0.03869513,-0.10559203,0.008802137,0.000541736,0.09016758,0.059178583,0.007347554,-0.020478558,0.009523278,1.3270226,1.429291812
-0.000320076,-0.000222468,-0.14480808,0.01233641,-0.11532501,-0.034691524,-0.10297892,0.002232505,-1.95E-05,0.089464545,0.05910651,0.007481505,-0.020484956,0.009522279,1.3270252,1.088318386
-0.00398578,0.003744279,-0.3240428,-0.09321188,-0.10910329,-0.029779602,-0.099976525,-0.004436808,-0.0005687,0.088755235,0.059033707,0.007615255,-0.020491336,0.009521287,1.3270278,0.810100842
0.004107037,0.004597933,-0.5152329,-0.1784287,-0.0962149,-0.024374155,-0.0966547,-0.011306645,-0.001105886,0.08803957,0.05896017,0.007748718,-0.020497708,0.009520299,1.3270304,0.556188533
-0.011227152,-0.003874146,-0.6544165,-0.18546806,-0.0743559,-0.018908998,-0.093078345,-0.018263964,-0.001631242,0.087317556,0.058885902,0.007882028,-0.02050406,0.009519319,1.327033,0.408909438
-0.018221363,-0.010433591,-0.59778285,-0.13327612,-0.045110237,-0.013641163,-0.0893127,-0.025245756,-0.002145029,0.08658916,0.05881094,0.008015147,-0.02051039,0.009518341,1.3270357,0.534290089
0.00244596,-0.001426043,-0.33478758,-0.067222856,-0.013140973,-0.008637535,-0.08542635,-0.03223634,-0.002647536,0.08585429,0.058735274,0.008148066,-0.020516707,0.009517364,1.3270382,0.925697234
0.005999686,0.005860004,0.060682673,-0.0031557,0.01929193,-0.003874575,-0.08147941,-0.03922,-0.003139105,0.08511299,0.05865894,0.008280831,-0.02052301,0.009516395,1.3270408,1.429052448
0.004588541,0.000857618,0.453616,0.08703226,0.051747028,0.000691265,-0.077509694,-0.046180815,-0.003620066,0.08436519,0.058581926,0.008413406,-0.02052929,0.009515432,1.3270434,1.938612201
0.00485495,0.000231263,0.6811089,0.16558394,0.08227648,0.005044895,-0.073542245,-0.05310117,-0.00409079,0.08361096,0.05850427,0.008545799,-0.020535551,0.009514472,1.327046,2.275052173
0.020594256,0.007333114,0.6718643,0.17826998,0.1076329,0.009010751,-0.069597684,-0.059964113,-0.004551509,0.0828502,0.05842598,0.008678001,-0.020541804,0.009513517,1.3270487,2.326566589
0.001969999,-0.00627147,0.58174914,0.14082983,0.12473247,0.012621129,-0.06570835,-0.06675239,-0.005002471,0.08208295,0.058347076,0.008810012,-0.020548034,0.009512571,1.3270513,2.183423762
0.002120282,-0.009786364,0.28689677,0.089967035,0.13251495,0.015861211,-0.061905313,-0.07344743,-0.005443827,0.08130921,0.058267567,0.008941851,-0.020554246,0.009511624,1.3270538,1.84130712
-0.001119303,-0.007431137,0.009997118,0.018931482,0.13167335,0.01853354,-0.058218967,-0.080029584,-0.005875782,0.080529,0.058187462,0.009073488,-0.020560436,0.009510678,1.3270564,1.490257309
0.001976332,0.001218959,-0.2371308,-0.06976491,0.1232525,0.020316416,-0.05467783,-0.08647973,-0.006298323,0.07974233,0.058106788,0.009204955,-0.020566616,0.009509746,1.327059,1.155468817
0.007612616,0.00650046,-0.44983217,-0.14045227,0.10850837,0.02101956,-0.05131372,-0.09278055,-0.00671134,0.0789492,0.058025554,0.00933622,-0.020572778,0.009508808,1.3270617,0.86485966
0.005176556,0.003292925,-0.63546306,-0.1581902,0.08832456,0.020754643,-0.048155915,-0.09891541,-0.0071146,0.07814965,0.057943754,0.009467294,-0.020578917,0.009507882,1.3270643,0.631263462
-0.023946833,-0.008783689,-0.68122494,-0.134557,0.064805165,0.019741826,-0.045232914,-0.10486657,-0.007507814,0.0773437,0.057861425,0.009598169,-0.020585038,0.009506958,1.3270669,0.539219345
