IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,IMF1-13,IMF1-R
-0.35030934,-0.002008745,0.08706654,0.2933566,1.1558795,0.89519656,0.90348196,1.170505,-0.001410393,-0.124661,-0.042678133,0.3404038,0.95311654,1.9230441,7.200982989,5.277938889
-0.057353422,-0.041162413,-0.21104881,0.052746743,1.3034128,0.9065011,0.9220508,1.2156724,0.001736939,-0.11662547,-0.039290417,0.3406291,0.9533329,1.9230336,7.15363585,5.23060225
0.40895703,-0.07274228,-0.31572068,-0.18851554,1.3839306,0.89422286,0.9310096,1.2588356,0.0048709,-0.108553484,-0.03589814,0.34085304,0.95354867,1.9230233,7.377821476,5.454798176
0.42412934,-0.041271556,-0.21938118,-0.3048795,1.381987,0.8579677,0.9300466,1.2998195,0.007988643,-0.10044631,-0.032501422,0.34107572,0.9537639,1.9230129,7.421311335,5.498298435
-0.43905148,0.029034525,-0.10728641,-0.26946336,1.28934,0.798563,0.9192268,1.3384628,0.011087072,-0.09230491,-0.029100504,0.34129688,0.95397854,1.9230024,6.666785353,4.743782953
-0.16640894,0.029379642,-0.05729908,-0.15369995,1.1134926,0.7179132,0.89889956,1.3746228,0.01416334,-0.08413036,-0.025695572,0.34151667,0.95419276,1.9229921,6.87993877,4.95694667
0.30896854,-0.02673627,-0.066340946,0.028336879,0.8747832,0.61743224,0.8691519,1.4081793,0.017215343,-0.075923376,-0.02228665,0.3417352,0.95440626,1.9229817,7.15190332,5.22892162
-0.20299286,-0.07992515,-0.05439749,0.24558792,0.5907527,0.49959463,0.8310306,1.4390441,0.020239862,-0.06809837,-0.018874073,0.34195226,0.9546194,1.9229714,6.421504929,4.498533529
0.22477368,-0.007968051,0.08709614,0.35870996,0.28834754,0.36860225,0.7851339,1.4671592,0.023234172,-0.060318775,-0.015458024,0.34216776,0.9548319,1.922961,6.739272652,4.816311652
-0.18488418,0.059589572,0.25451484,0.28629085,-0.009895901,0.23065428,0.73201895,1.492494,0.026194561,-0.052509446,-0.0120385,0.34238204,0.95504373,1.9229506,6.042805396,4.119854796
-0.060170937,0.026884228,0.28437206,0.12923966,-0.29568157,0.09208438,0.6723045,1.5150318,0.029118303,-0.044671513,-0.008615865,0.34259498,0.95525527,1.9229404,5.560685696,3.637745296
0.2934422,-0.01989321,-1.05E-05,-0.093811005,-0.5619074,-0.04181542,0.6066332,1.5347737,0.03200144,-0.036806025,-0.005190209,0.3428064,0.95546615,1.92293,4.928619321,3.005689321
-0.28518468,-0.06611486,-0.31758848,-0.28238276,-0.8186502,-0.16769178,0.5357881,1.5517309,0.034840003,-0.028913781,-0.001761774,0.34301656,0.95567644,1.9229198,3.375683488,1.452763688
0.30458903,-0.09878076,-0.40809423,-0.3058516,-1.0982218,-0.2836584,0.46055305,1.565917,0.037631277,-0.020996157,0.00166944,0.34322527,0.95588624,1.9229094,3.37677776,1.45386836
-0.1223075,-0.060068697,-0.1424917,-0.1842694,-1.33764,-0.38817096,0.38176647,1.5773488,0.04037006,-0.013053911,0.00510292,0.34343272,0.9560955,1.9228991,2.979013402,1.056114302
-0.051643334,0.03762545,0.14595193,-0.002634494,-1.5205498,-0.48130518,0.300326,1.5860399,0.043054115,-0.005088463,0.008538936,0.34363863,0.9563042,1.922889,3.28314689,1.36025789
0.012193031,0.07885043,0.30153528,0.19483392,-1.616332,-0.5696223,0.21694873,1.5920084,0.045680482,0.002899335,0.011976947,0.34384325,0.9565123,1.9228786,3.494206405,1.571327805
-0.24153225,0.010114888,0.17844756,0.2714684,-1.6183723,-0.639857,0.1322427,1.5952721,0.048246555,0.010908061,0.015416831,0.3440465,0.9567199,1.9228684,2.985990345,1.063121945
0.2941268,-0.08217186,0.03065151,0.17997856,-1.5341692,-0.6897907,0.04311263,1.5958465,0.05074986,0.018936865,0.018858708,0.34424835,0.95692694,1.9228581,3.150163063,1.227304963
-0.25460142,-0.030024866,-0.11973769,0.010559457,-1.379635,-0.7179691,-0.048274864,1.5937446,0.05318904,0.026984418,0.022301976,0.3444488,0.9571334,1.922848,2.380966751,0.458118751
0.05613014,0.03090427,-0.15492217,-0.15100546,-1.1669431,-0.7249393,-0.13954082,1.5889852,0.055562228,0.035049208,0.025746934,0.3446479,0.95733935,1.9228376,2.67985198,0.75701438
-0.017124092,-0.00668594,-0.10740883,-0.26939106,-0.90656364,-0.71251893,-0.23038743,1.5815998,0.057869427,0.043130666,0.029193101,0.3448456,0.9575447,1.9228275,2.686930872,0.764103372
0.1329411,-0.036836524,-0.13526112,-0.31129444,-0.61701614,-0.6824709,-0.31988758,1.5716211,0.060110517,0.0512269,0.032640353,0.34504202,0.95774955,1.9228173,2.971382136,1.048564836
0.000756178,-0.024320105,-0.11463646,-0.20706134,-0.34648323,-0.6360712,-0.40766308,1.5590928,0.06228748,0.059337337,0.036088575,0.345237,0.95795375,1.9228072,3.207324905,1.284517705
-0.0928414,-0.010170708,-0.06304393,0.036295358,-0.12670752,-0.57331306,-0.4934331,1.5440751,0.06440105,0.067460276,0.039537642,0.3454307,0.9581574,1.922797,3.618644808,1.695847808
0.19310948,-0.010049891,0.096049964,0.33491376,0.062290244,-0.49403396,-0.5769225,1.5266434,0.066454455,0.07559476,0.04298719,0.34562296,0.95836055,1.9227868,4.543807212,2.621020412
0.025038734,-0.001906678,0.19877534,0.5246039,0.23005019,-0.39909983,-0.65773404,1.5068746,0.06845041,0.08373948,0.046437223,0.3458139,0.95856315,1.9227767,4.852383079,2.929606379
-0.25515318,0.011526307,0.16107543,0.50635576,0.37005612,-0.29083008,-0.7353672,1.4848456,0.07039215,0.0918931,0.04988762,0.3460034,0.95876515,1.9227666,4.692216777,2.769450177
-0.14057955,-0.019220315,0.12753206,0.32884532,0.4727901,-0.17325555,-0.8092211,1.4606291,0.07228213,0.100054294,0.053338017,0.34619164,0.9589667,1.9227566,4.701109446,2.778352846
0.31022406,-0.055611555,-0.037484292,0.14453389,0.53746814,-0.05556745,-0.878726,1.4342978,0.07412309,0.10822193,0.05678817,0.3463785,0.95916754,1.9227463,4.866560123,2.943813823
0.17231011,-0.0316551,-0.13461655,-0.000601521,0.5720644,0.05581756,-0.943309,1.405928,0.07591737,0.11639487,0.0602382,0.3465639,0.9593678,1.9227362,4.577156239,2.654420039
0.028049769,0.04730002,-0.07933309,-0.23278728,0.59692234,0.15931521,-1.0024114,1.375594,0.07766733,0.12457141,0.06368776,0.34674814,0.9595677,1.9227262,4.387618109,2.464891909
-0.2009318,0.09215358,-0.04423895,-0.52739996,0.63560885,0.24781671,-1.0554864,1.3433735,0.079375945,0.1327508,0.06713658,0.34693098,0.9597669,1.9227161,3.999572835,2.076856735
-0.3702211,0.022610346,-0.17355746,-0.65092576,0.69886535,0.31657714,-1.102133,1.3093324,0.08104568,0.14093168,0.070584685,0.34711245,0.95996547,1.922706,3.572893881,1.650187881
0.412288,-0.12854873,-0.51371384,-0.53896797,0.78983194,0.36319694,-1.1417792,1.2735187,0.082679644,0.14911276,0.074031815,0.3472925,0.9601636,1.922696,4.051802159,2.129106159
-0.17704594,-0.19944526,-0.65386707,-0.21793616,0.89739865,0.38828892,-1.1744365,1.2359728,0.08428067,0.1572929,0.07747496,0.3474713,0.96036106,1.922686,3.64849633,1.72581033
-0.28636625,-0.1521154,-0.34421524,0.20250428,1.0133698,0.3936268,-1.1999733,1.1967194,0.08585099,0.16547076,0.08090578,0.34764877,0.96055806,1.922676,4.38666045,2.46398445
0.43584102,0.029516732,0.23303793,0.5677268,1.1144141,0.38055477,-1.2183386,1.155776,0.08739259,0.17364503,0.08433504,0.3478248,0.9607545,1.922666,6.275146712,4.352480712
-0.11279997,0.18167453,0.69798017,0.75777096,1.1618686,0.35140017,-1.2297527,1.1131538,0.088906705,0.18181437,0.08776247,0.34799963,0.96095026,1.9226559,6.511384895,4.588728995
-0.521934,0.2070256,0.7391471,0.7279939,1.1334733,0.30948022,-1.2343525,1.0688282,0.090394825,0.18997765,0.09118798,0.34817302,0.96114546,1.9226459,6.033186655,4.110540755
0.31954867,-0.005523584,0.47296366,0.47630817,1.0323195,0.2585285,-1.2321273,1.0227355,0.09185769,0.19813317,0.09461118,0.3483451,0.96134025,1.9226359,5.961676406,4.039040506
0.31517485,-0.17934586,-0.08800961,0.09916312,0.8777557,0.20087408,-1.2232195,0.9749804,0.09329678,0.20627996,0.09803234,0.34851593,0.9615343,1.922626,4.60765849,2.68503249
0.4672702,-0.111745864,-0.38776025,-0.28782094,0.6900302,0.13752687,-1.2076908,0.9255951,0.09471259,0.21441635,0.10145072,0.34868535,0.96172786,1.922616,3.869013386,1.946397386
-0.5371529,0.046232298,-0.5438841,-0.56727326,0.48418272,0.06884996,-1.1856245,0.8746301,0.09610637,0.22254099,0.10486656,0.34885353,0.96192074,1.922606,2.296854508,0.374248508
0.23928905,0.041807085,-0.7031235,-0.6880362,0.269825,-0.004777709,-1.1570411,0.8221444,0.09747886,0.23065257,0.10827937,0.34902024,0.96211314,1.9225961,2.490227306,0.567631206
0.10482472,-0.07495025,-0.51260185,-0.6001322,0.05051431,-0.081934154,-1.1219707,0.768204,0.09883104,0.23874955,0.111689046,0.3491858,0.962305,1.9225862,2.215300512,0.292714312
0.2977349,-0.046798717,-0.16779782,-0.3281476,-0.16373357,-0.162776,-1.0804253,0.7128781,0.10016391,0.24683045,0.11509547,0.3493499,0.9624962,1.9225762,2.757446123,0.834869923
-0.29263285,0.024421277,0.24504843,0.03817982,-0.35906315,-0.2438359,-1.0324298,0.6562372,0.10147771,0.25489372,0.1184985,0.34951273,0.9626869,1.9225663,2.745560887,0.822994587
0.11959445,0.007255786,0.4186825,0.35154098,-0.5262256,-0.31689972,-0.9780082,0.5983499,0.102773435,0.26293787,0.121895604,0.34967428,0.9628769,1.9225565,3.397004685,1.474448185
0.08255223,-0.020863906,0.2445091,0.5724067,-0.67842066,-0.37679645,-0.9171617,0.53903097,0.10405134,0.27096155,0.12527882,0.34983447,0.96306646,1.9225466,3.180995524,1.258448924
-0.08026617,-0.024083955,-0.049160376,0.67726886,-0.7934798,-0.42042202,-0.84985054,0.47815484,0.1053124,0.27896345,0.12865804,0.34999338,0.96325535,1.9225367,2.686880159,0.764343459
0.047789995,-0.01124904,-0.3227158,0.6752736,-0.86330086,-0.44710505,-0.77629644,0.41624373,0.10655737,0.2869417,0.13203315,0.3501509,0.9634437,1.9225268,2.480293755,0.557766955
0.078423284,-0.014980131,-0.34539434,0.517172,-0.8948702,-0.45635197,-0.6964232,0.3533733,0.10778822,0.2948951,0.13540381,0.35030723,0.96363145,1.9225171,2.315491653,0.392974553
-0.13938734,-0.029576886,0.01060047,0.21501271,-0.9041008,-0.44828406,-0.61003745,0.28961402,0.109006196,0.3028222,0.13876987,0.35046214,0.96381867,1.9225072,2.17122694,0.24871974
0.2231478,-0.001948778,0.31888086,-0.11191971,-0.9071723,-0.4237864,-0.517218,0.22505307,0.110213034,0.31072146,0.14213145,0.35061586,0.96400523,1.9224974,2.605220976,0.682723576
-0.2560332,0.022454152,0.31257957,-0.35786644,-0.8701009,-0.38448966,-0.41825774,0.1597949,0.11140972,0.31859154,0.14548784,0.35076818,0.9641913,1.9224876,2.021016862,0.098529262
0.09615894,-0.02488439,0.07758942,-0.5601183,-0.7726672,-0.33280486,-0.31347528,0.09394778,0.11259799,0.32643113,0.14883928,0.35091925,0.96437675,1.9224777,2.08938821,0.16691051
0.27137136,-0.06304649,-0.2529131,-0.7145716,-0.60772246,-0.2723802,-0.20354195,0.02761844,0.11377907,0.33423892,0.1521854,0.35106903,0.9645615,1.922468,2.02311592,0.10064792
-0.21142039,-0.022730025,-0.50730246,-0.68586725,-0.380022,-0.20881534,-0.09712903,-0.039350294,0.11495372,0.34201333,0.15552595,0.35121748,0.9647458,1.9224583,1.698277791,-0.224180509
-0.13239369,-0.004009568,-0.5163348,-0.46547744,-0.10463639,-0.15118173,0.013769434,-0.10721924,0.116122425,0.34975272,0.15886097,0.35136458,0.9649296,1.9224484,2.395995271,0.473546871
-0.34714422,-0.075932264,-0.35916972,-0.14087003,0.18261245,-0.10047213,0.12840052,-0.17528364,0.11728469,0.35745633,0.16219005,0.35151044,0.9651126,1.9224387,2.988133776,1.065695076
0.40786985,-0.05483615,0.008414105,0.24747087,0.4452964,-0.0568501,0.24624805,-0.24344754,0.118441015,0.36512244,0.16551334,0.351655,0.96529514,1.922429,4.88862142,2.96619242
0.5585679,0.03656817,0.43662697,0.6195653,0.66251916,-0.02206985,0.3663711,-0.31160486,0.11959189,0.3727497,0.16883022,0.35179818,0.9654771,1.9224193,6.24741028,4.32499098
-0.66045845,0.10628838,0.6932942,0.84951645,0.82464355,0.004721384,0.48759186,-0.37964556,0.12073732,0.38033718,0.1721408,0.3519402,0.9656584,1.9224095,5.839175214,3.916765714
0.55150414,-0.007965929,0.40290466,0.7884331,0.91723263,0.026650209,0.6086856,-0.44746757,0.12187606,0.38788357,0.17544487,0.35208088,0.9658391,1.9223999,6.76550122,4.84310132
0.367806,-0.110328965,0.002536434,0.45858735,0.9251798,0.046278253,0.7286245,-0.5171807,0.12300614,0.39538756,0.17874219,0.3522202,0.9660193,1.9223901,5.839268162,3.916878062
0.28205234,-0.042560123,-0.2800996,0.038457826,0.8517082,0.065815665,0.84643126,-0.5867876,0.12412557,0.40284795,0.1820326,0.35235828,0.96619886,1.9223803,5.124961528,3.202581228
-0.4369692,0.012240065,-0.36310798,-0.3244392,0.7093092,0.08810162,0.94642216,-0.6558488,0.12523113,0.41026405,0.18531589,0.35249513,0.96637785,1.9223707,3.937762615,2.015391915
0.15481403,-0.001493724,-0.429856,-0.58304363,0.51526546,0.115251675,1.0333964,-0.72427905,0.12632085,0.4176341,0.18859205,0.3526306,0.96655625,1.9223611,4.054150111,2.131789011
0.20123316,-0.022103474,-0.51939124,-0.6435331,0.28185835,0.14566684,1.1168613,-0.79247326,0.12739225,0.42495757,0.1918606,0.35276484,0.966734,1.9223514,3.754179236,1.831827836
-0.05687104,-0.028279739,-0.3922028,-0.5211201,0.034374136,0.17692512,1.1928182,-0.8597992,0.12844335,0.43223292,0.19512166,0.3528977,0.96691126,1.9223418,3.543793267,1.621451467
-0.023020307,-0.028551534,-0.21368092,-0.24012092,-0.20578532,0.20672911,1.2624775,-0.9253341,0.12947091,0.4394594,0.19837485,0.35302946,0.9670878,1.922332,3.842467929,1.920135929
0.095578186,-0.025535882,0.06335952,0.06985209,-0.42356533,0.23275569,1.3258183,-0.9898356,0.13047123,0.4466355,0.20162009,0.35315973,0.96726376,1.9223225,4.369899784,2.447577284
-0.059845116,-0.002360582,0.30903667,0.2845754,-0.60325843,0.25315407,1.3849598,-1.040471,0.13143937,0.4537603,0.20485698,0.35328886,0.9674392,1.922313,4.558888522,2.636575522
0.006992997,0.018942319,0.32824147,0.4027372,-0.7204803,0.26690722,1.4394704,-1.0732274,0.13236989,0.46083263,0.20808566,0.35341674,0.96761405,1.9223032,4.714206076,2.791902876
-0.123623475,0.006401399,0.174715,0.45777687,-0.77447015,0.2737487,1.4889568,-1.1005408,0.1332578,0.46785113,0.21130562,0.35354325,0.9677883,1.9222937,4.459004144,2.536710444
-0.013091815,-0.017576637,-0.107907295,0.36297512,-0.7649006,0.2726527,1.5331392,-1.1274952,0.13409893,0.47481492,0.21451715,0.35366848,0.96796185,1.9222841,4.205140903,2.282856803
0.23211001,-0.03742973,-0.15789461,0.09714313,-0.7106261,0.26455915,1.5717801,-1.1539797,0.1348888,0.4817221,0.2177196,0.35379255,0.96813494,1.9222746,4.18419484,2.26192024
-0.265344,-0.018617822,-0.03974017,-0.20823191,-0.6198745,0.25158623,1.604989,-1.1800134,0.1356237,0.48857185,0.220913,0.35391527,0.9683074,1.9222649,3.614349548,1.692084648
0.030462993,0.002113276,0.030974843,-0.37230492,-0.48944283,0.23737255,1.6330056,-1.2055802,0.1363004,0.49536273,0.22409707,0.3540367,0.96847916,1.9222555,3.967132872,2.044877372
0.25680786,0.00698921,-0.009514741,-0.3776468,-0.32150957,0.22499295,1.6558862,-1.2306702,0.1369167,0.50209355,0.22727174,0.35415694,0.96865034,1.922246,4.316670179,2.394424179
-0.12124778,-0.006240704,-0.13015157,-0.31553397,-0.11637001,0.21380791,1.67325,-1.2552667,0.13747157,0.508763,0.23043662,0.35427585,0.968821,1.9222364,4.064251616,2.142015216
-0.13787442,-0.017627846,-0.18935455,-0.24334516,0.11652173,0.20084122,1.6815324,-1.2793492,0.13796358,0.51537013,0.23359194,0.3543936,0.968991,1.922227,4.263881424,2.341654424
0.24828613,-0.030460903,-0.052405924,-0.10675366,0.3487792,0.18352473,1.6844544,-1.3028941,0.13839367,0.52191365,0.23673701,0.35450992,0.9691604,1.9222175,5.115462023,3.193244523
0.15909992,-0.017077006,0.12509303,0.15226644,0.5436075,0.15986975,1.6821105,-1.3258345,0.13876285,0.52839255,0.23987204,0.35462517,0.9693292,1.9222081,5.632325544,3.710117444
-0.330934,0.008496682,0.090718694,0.3978155,0.6628454,0.12889156,1.6745968,-1.3479183,0.13907285,0.5348056,0.24299656,0.3547391,0.9694974,1.9221984,5.447822246,3.525623846
0.15996726,-0.007344331,0.07105573,0.5183836,0.69085175,0.09155138,1.6620423,-1.3694774,0.13932616,0.5411519,0.24611045,0.35485187,0.96966493,1.922189,5.990324599,4.068135599
0.21347557,-0.020938288,0.012369731,0.45779228,0.6472653,0.050117426,1.6445932,-1.3905984,0.13952598,0.54743046,0.2492137,0.35496324,0.969832,1.9221796,5.797221799,3.875042199
-0.20380257,-0.017646331,-0.034712374,0.23342057,0.55979186,0.00713262,1.6223304,-1.4110875,0.13967504,0.5536402,0.25230584,0.3550735,0.9699984,1.9221702,4.948289855,3.026119655
0.18534365,-0.017072406,-0.0148653,-0.020052562,0.42896283,-0.03350354,1.5953456,-1.4309249,0.1397763,0.55978006,0.25538686,0.35518247,0.9701642,1.9221607,4.895683962,2.973523262
-0.015317016,-0.020598833,-0.004267501,-0.14281788,0.25263482,-0.06831693,1.5638429,-1.450094,0.13983226,0.56562847,0.25845665,0.35529023,0.9703294,1.9221513,4.32675387,2.40460257
-0.15449388,-0.014692592,-0.05235073,-0.19388972,0.0459331,-0.096804574,1.5281076,-1.4685795,0.13984588,0.57125336,0.26151484,0.3553968,0.970494,1.9221419,3.813876484,1.891734584
0.19659778,-0.005806611,-0.046715803,-0.24777061,-0.1680508,-0.11939102,1.4883685,-1.4863662,0.13982113,0.5768103,0.26456118,0.35550204,0.9706579,1.9221325,3.840350286,1.918217786
-0.12299212,-0.000129623,-0.132862,-0.2516491,-0.3533782,-0.13717338,1.4447817,-1.5034375,0.1397612,0.582299,0.26759568,0.35560605,0.97082126,1.9221231,3.181366067,1.259242967
-0.10499737,-0.020753436,-0.09257676,-0.17117265,-0.48063076,-0.1512892,1.3974701,-1.5197759,0.13967107,0.5877188,0.27061808,0.3557089,0.970984,1.9221139,3.103088774,1.180974874
0.24326332,-0.036555357,-0.001639776,-0.056016415,-0.5462813,-0.16220419,1.3457193,-1.5353677,0.13955495,0.5930685,0.27362818,0.35581052,0.9711461,1.9221045,3.506230632,1.584126132
-0.02811477,-0.005942995,0.055133726,0.08487345,-0.566346,-0.16984488,1.2792131,-1.5502034,0.13941777,0.5983479,0.27643842,0.35591087,0.97130764,1.9220952,3.362286031,1.440190831
-0.22379526,0.019570814,0.1651021,0.21516003,-0.5552504,-0.17367965,1.208448,-1.5642762,0.1392645,0.6035563,0.279221,0.35601005,0.9714684,1.9220858,3.362885484,1.440799684
0.18504266,0.01304227,0.047733348,0.20801248,-0.51497674,-0.17202403,1.128769,-1.5775069,0.1390996,0.6086929,0.28199223,0.35610813,0.9716288,1.9220765,3.597690248,1.675613748
-0.17378055,-0.026705844,-0.08760158,0.07619491,-0.4540609,-0.1625919,1.0391037,-1.589907,0.138929,0.61375695,0.28475183,0.3562048,0.9717884,1.922067,2.908148816,0.986081816
0.1165311,-0.05673305,-0.3012548,0.020899547,-0.37596872,-0.14442976,0.9453785,-1.6013398,0.13875765,0.61874795,0.2874996,0.35630038,0.9719475,1.9220577,2.898393797,0.976336097
0.050903384,-0.085433915,-0.19598766,0.032676905,-0.27791092,-0.11871188,0.8482292,-1.6115919,0.138591,0.6236652,0.29023543,0.3563947,0.9721059,1.9220486,2.945214044,1.023165444
0.10904464,-0.04333031,-0.004784681,0.019315882,-0.16321285,-0.08772463,0.7441264,-1.6210818,0.13843502,0.62850773,0.29295927,0.35648784,0.9722637,1.9220393,3.263045511,1.341006211
0.18085457,0.03814056,0.33778447,0.007715407,-0.04663639,-0.052281953,0.63701606,-1.6298126,0.13829488,0.63327515,0.2956708,0.3565797,0.97242093,1.92203,3.791051584,1.869021584
-0.37218967,0.09133192,0.32003075,-0.010326889,0.057996448,-0.012797887,0.52822435,-1.6377914,0.13817553,0.6379667,0.29836977,0.3566704,0.9725776,1.9220207,3.290258322,1.368237622
0.38477588,-0.005298932,-0.056066483,-0.12520301,0.16289206,0.028613692,0.41838923,-1.6450294,0.1380812,0.64258206,0.30105603,0.35676,0.9727335,1.9220115,3.496297327,1.574285827
-0.40394863,-0.10551061,-0.32632047,-0.2388969,0.26916608,0.068974294,0.30806002,-1.6515408,0.13801631,0.6470298,0.3037294,0.35684824,0.9728888,1.9220023,2.260497834,0.338495534
0.25939623,-0.07033691,-0.41078535,-0.21079268,0.369222,0.10557246,0.19759427,-1.6573396,0.13798511,0.65138763,0.30638978,0.35693538,0.9730436,1.921993,2.93026492,1.00827192
0.34980157,-0.009710082,-0.2223055,-0.052036192,0.45391533,0.13627027,0.08716256,-1.6624416,0.13799131,0.6556678,0.3090369,0.35702127,0.97319776,1.9219838,3.435555196,1.513571396
-0.3930169,0.014245311,-0.008352995,0.12792811,0.51254535,0.15887482,-0.023186903,-1.6668648,0.13803835,0.6598697,0.31167063,0.35710603,0.9733512,1.9219747,3.084182603,1.162207903
0.23641409,-0.008547726,0.13364826,0.30477265,0.5373058,0.17193103,-0.13341759,-1.6706233,0.13812898,0.663993,0.3142909,0.35718957,0.973504,1.9219654,3.940555064,2.018589664
0.23591295,-0.031749737,0.2949055,0.4049256,0.5226857,0.17528336,-0.24348089,-1.6737258,0.1382654,0.66803694,0.3168972,0.35727188,0.97365636,1.9219563,4.060840763,2.138884463
-0.26742855,-0.008337579,0.25247765,0.41789168,0.47137955,0.16912527,-0.3532623,-1.6764376,0.13844764,0.6720011,0.31948972,0.3573529,0.97380793,1.9219471,3.388454511,1.466507411
0.11063678,0.007513517,0.14521989,0.2759355,0.38383698,0.153318,-0.46256438,-1.678622,0.13867643,0.6758797,0.3220681,0.35743302,0.97395897,1.921938,3.325228507,1.403290507
-0.026418006,-0.005929374,-0.030547623,-0.028822267,0.26496494,0.12865819,-0.57695407,-1.6802729,0.13895251,0.6796746,0.3246322,0.3575116,0.97410935,1.9219288,2.44148795,0.51955915
-0.013356413,-0.016843773,-0.1651082,-0.28720275,0.120586775,0.09731127,-0.69615054,-1.6814501,0.13927613,0.68338937,0.32718182,0.35758916,0.97425914,1.9219197,1.761401589,-0.160518111
0.049351618,-0.015146321,-0.2520461,-0.35345894,-0.038443357,0.05975189,-0.8140083,-1.6822964,0.13964754,0.68702346,0.32971692,0.35766566,0.97440827,1.9219105,1.36407644,-0.55783406
-0.039657004,-0.011533571,-0.29456997,-0.28701875,-0.19967663,0.016484162,-0.92991954,-1.6827976,0.140067,0.6905763,0.3322373,0.35774076,0.9745568,1.9219015,0.988390757,-0.933510743
0.07647709,-0.022751164,-0.082276225,-0.18589412,-0.3400412,-0.029655868,-1.0433042,-1.6828423,0.14053473,0.69404805,0.3347427,0.35781476,0.97470474,1.9218923,1.113449293,-0.808443007
-0.09645745,-0.01650078,0.056170378,-0.06993013,-0.43925413,-0.074700445,-1.1537155,-1.6796715,0.14105272,0.69743854,0.33723286,0.35788742,0.9748519,1.9218833,0.956287183,-0.965596117
0.10678646,-0.021725103,0.15140352,0.041547734,-0.48719588,-0.11391462,-1.2608413,-1.6740803,0.14162196,0.700748,0.33970782,0.35795912,0.9749986,1.9218742,1.178890211,-0.742983989
-0.008188222,-0.024995213,0.13502716,0.16286236,-0.49668416,-0.14329366,-1.3645288,-1.6677544,0.14224619,0.703976,0.3421674,0.3580295,0.9751445,1.9218651,1.035873755,-0.885991345
0.026559792,-0.005672704,0.021093613,0.23617254,-0.4779326,-0.1605722,-1.4646645,-1.6606885,0.14292859,0.7071235,0.34461117,0.3580987,0.97528994,1.9218562,0.964203541,-0.957652659
-0.0807677,-0.003985334,-0.046823516,0.22838053,-0.4231752,-0.16753687,-1.5612421,-1.6528724,0.14367339,0.71018976,0.34703922,0.35816678,0.9754347,1.921847,0.74832826,-1.17351874
0.036225773,-0.009856902,-0.116501495,0.15930262,-0.33103934,-0.1668678,-1.6542891,-1.6442919,0.1444843,0.7131755,0.34945133,0.35823354,0.97557884,1.921838,0.735443366,-1.186394634
0.016532363,-0.016242519,-0.032008827,0.011369779,-0.21088108,-0.15861976,-1.7430407,-1.6349306,0.14536579,0.7160808,0.35184726,0.35829923,0.9757224,1.9218291,0.701323236,-1.220505864
-0.029716952,-0.003097691,0.042581793,-0.13254389,-0.08122864,-0.14286658,-1.827183,-1.6247723,0.1463213,0.7189059,0.3542269,0.35836366,0.97586524,1.9218199,0.67667564,-1.24514426
-0.10561773,-0.006829222,0.05891823,-0.22352464,0.034677085,-0.11972718,-1.9066265,-1.6137921,0.1473553,0.72165054,0.35659006,0.35842684,0.97600746,1.921811,0.599319143,-1.322491857
0.042345267,-0.017035348,-0.029869827,-0.24782932,0.1259697,-0.09034318,-1.9787049,-1.6012447,0.14846928,0.72431505,0.35893643,0.358489,0.9761491,1.921802,0.691448552,-1.230353448
0.07187808,-0.022173788,-0.10550664,-0.19768038,0.20400321,-0.055406306,-2.0366726,-1.5878022,0.14966573,0.72689945,0.36126614,0.3585499,0.97629005,1.9217931,0.765103746,-1.156689354
0.02050285,-0.024628427,-0.15236148,-0.105395176,0.28070736,-0.016766204,-2.0906966,-1.5734329,0.15094462,0.72920376,0.36357868,0.35860956,0.97643036,1.921784,0.838480403,-1.083303597
0.07774549,-0.020889644,-0.07597486,0.09328607,0.34663764,0.021709355,-2.1406703,-1.558149,0.1523072,0.73128223,0.3658742,0.358668,0.97657007,1.9217751,1.250171551,-0.671603549
0.03884484,-0.009812325,0.030848032,0.29810926,0.38564906,0.056063388,-2.186499,-1.5413482,0.1537505,0.73328805,0.36815232,0.35872534,0.9767092,1.9217663,1.584246765,-0.337519535
-0.12437216,-0.006778101,0.13763446,0.39849797,0.3823873,0.08219219,-2.228424,-1.5231577,0.15527229,0.73522145,0.37041277,0.3587814,0.97684765,1.9217573,1.636272819,-0.285484481
-0.026273765,-0.008182799,0.02024756,0.36879182,0.34031186,0.0967103,-2.2661977,-1.4970396,0.1568691,0.73708254,0.37265572,0.35883635,0.9769854,1.9217484,1.552545186,-0.369203214
0.17349133,-0.019340955,-0.06096623,0.18911654,0.28085226,0.09741181,-2.2995377,-1.4495969,0.15853871,0.73887146,0.37488067,0.3588901,0.9771226,1.9217396,1.441473295,-0.480266305
-0.050336834,-0.015212124,-0.10938148,-0.053797804,0.21804498,0.08373058,-2.328424,-1.4000392,0.16027841,0.7405888,0.37708774,0.3589426,0.9772591,1.9217305,0.880471268,-1.041259232
-0.058671296,-0.000139352,-0.11455004,-0.2224665,0.14523686,0.05676263,-2.3528788,-1.348487,0.16208619,0.74223393,0.37927657,0.35899404,0.977395,1.9217217,0.646513932,-1.275207768
0.10041223,-0.013151865,-0.019765142,-0.32102963,0.06664404,0.015870448,-2.3727202,-1.2948261,0.16395909,0.7438075,0.3814469,0.3590441,0.97753024,1.9217128,0.708934411,-1.212778389
