IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,
0.066693995,0.017940753,0.343174297,0.32176896,0.176529331,-0.002920835,-0.033395778,-0.010440541,0.001360335,-0.000885054,-0.012101095,0.023483433,-0.003821636,0.841613836,1451
0.063490955,0.014494091,0.25454368,0.236323736,0.124390915,-0.001885345,-0.032997896,-0.010682306,0.000956366,-0.000861003,-0.012063568,0.023501974,-0.003826541,0.841614942,1452
0.022655413,0.002135463,0.13229423,0.093176865,0.067665472,-0.000552129,-0.032474186,-0.010896164,0.000552347,-0.000837246,-0.012025106,0.0235204,-0.003831407,0.841616046,1453
0.005731315,-0.003763173,-0.047612729,-0.070385251,0.010300317,0.000972722,-0.031829231,-0.011082617,0.000148477,-0.000813745,-0.011985711,0.023538709,-0.003836231,0.841617148,1454
-0.054892013,-0.010976584,-0.187393817,-0.219439139,-0.046850354,0.002518214,-0.031066893,-0.011242732,-0.000254977,-0.000790453,-0.011945389,0.023556902,-0.003841015,0.841618249,1455
-0.043609247,-0.013356893,-0.308192237,-0.3347244,-0.102459764,0.003889207,-0.030188111,-0.011377932,-0.000657729,-0.000767317,-0.011904145,0.023574979,-0.003845758,0.841619348,1456
-0.070350992,-0.01752648,-0.334626141,-0.387756979,-0.15265698,0.004905863,-0.029195779,-0.01148965,-0.001059519,-0.000744282,-0.011861984,0.023592939,-0.003850461,0.841620445,1457
-0.077060373,-0.014758389,-0.2931577,-0.382136449,-0.192067094,0.005481401,-0.028099041,-0.011579247,-0.001460103,-0.000721294,-0.011818911,0.023610783,-0.003855124,0.84162154,1458
-0.053109112,-0.01562212,-0.137738591,-0.353433731,-0.216227962,0.005633767,-0.026913406,-0.011647762,-0.001859251,-0.000698297,-0.011774932,0.02362851,-0.003859746,0.841622633,1459
0.007917325,-0.007073755,0.031439991,-0.289023916,-0.222221087,0.00557237,-0.025658203,-0.011696213,-0.002256741,-0.000675238,-0.011730052,0.023646121,-0.003864327,0.841623725,1460
0.024637708,0.00310858,0.196598435,-0.174646435,-0.211642224,0.005587458,-0.024348967,-0.011725431,-0.00265235,-0.00065206,-0.011684275,0.023663614,-0.003868868,0.841624815,1461
0.038461128,0.012155554,0.272881596,-0.054376498,-0.189334718,0.005820418,-0.022992968,-0.011735833,-0.003045891,-0.000628706,-0.011637607,0.023680992,-0.003873369,0.841625904,1462
0.046125659,0.010489996,0.288336738,0.018477049,-0.15925871,0.006337206,-0.021595642,-0.011727294,-0.003437238,-0.000605121,-0.011590054,0.023698252,-0.003877829,0.84162699,1463
0.026328337,0.003475167,0.256523397,0.043478765,-0.123629742,0.007172372,-0.020161062,-0.011699283,-0.003826297,-0.000581253,-0.011541622,0.023715395,-0.003882249,0.841628075,1464
0.035067621,0.005000489,0.119574577,0.044520201,-0.082298061,0.008265381,-0.01869149,-0.011651341,-0.004212963,-0.000557049,-0.011492317,0.023732422,-0.003886629,0.841629158,1465
-0.015616425,0.000187058,-0.031053394,0.037009835,-0.036222723,0.009550166,-0.017188246,-0.011583219,-0.004597048,-0.000532461,-0.011442146,0.023749332,-0.003890968,0.841630239,1466
-0.03689903,-0.005324833,-0.198447469,0.044578341,0.011748712,0.010863338,-0.015649445,-0.011494839,-0.004978392,-0.000507444,-0.011391116,0.023766125,-0.003895268,0.841631319,1467
-0.071784301,-0.007572602,-0.301903249,0.076181759,0.058323517,0.01187154,-0.014067793,-0.011386491,-0.005356867,-0.00048195,-0.011339235,0.0237828,-0.003899527,0.841632397,1468
-0.052503394,-0.005000465,-0.34817096,0.12214375,0.099868668,0.012307309,-0.012439485,-0.011259721,-0.005732348,-0.00045593,-0.011286511,0.023799359,-0.003903746,0.841633473,1469
-0.054087707,-0.005859536,-0.267602506,0.183846933,0.133746749,0.012067733,-0.010770318,-0.01111676,-0.006104721,-0.000429339,-0.011232952,0.023815801,-0.003907924,0.841634548,1470
-0.0138812,0.00456435,-0.149473337,0.273529763,0.157559788,0.01123213,-0.009073097,-0.010959437,-0.006473949,-0.00040213,-0.011178567,0.023832126,-0.003912063,0.841635621,1471
0.032797698,0.01164335,0.037476391,0.36453004,0.170619959,0.009850955,-0.007360529,-0.010789097,-0.006840014,-0.000374256,-0.011123363,0.023848334,-0.003916161,0.841636692,1472
0.08292141,0.012806867,0.231341034,0.427748045,0.173668922,0.007792068,-0.005638186,-0.010606191,-0.007202911,-0.000345677,-0.011067349,0.023864425,-0.00392022,0.841637761,1473
0.108261982,0.012120257,0.379507574,0.446270792,0.166471754,0.004985019,-0.00391282,-0.010409999,-0.007562667,-0.00031635,-0.011010533,0.0238804,-0.003924238,0.841638829,1474
0.119570844,0.018021129,0.437027495,0.417775658,0.149983477,0.001571447,-0.002200493,-0.010198982,-0.007919351,-0.000286235,-0.010952924,0.023896257,-0.003928217,0.841639895,1475
0.115892643,0.024732374,0.391970548,0.337581785,0.126328372,-0.00221412,-0.00051833,-0.009971155,-0.008273097,-0.000255291,-0.010894529,0.023911997,-0.003932155,0.84164096,1476
0.101613073,0.024430751,0.238533239,0.199595627,0.096535361,-0.006053893,0.001119363,-0.009724185,-0.008624088,-0.000223477,-0.010835359,0.02392762,-0.003936054,0.841642023,1477
0.033931984,0.001822782,0.101540609,0.016597504,0.060793857,-0.009638101,0.002699483,-0.009455705,-0.008972538,-0.00019075,-0.010775422,0.023943127,-0.003939913,0.841643084,1478
-0.020731462,-0.014199846,-0.104053484,-0.165951486,0.021101524,-0.012683744,0.004213197,-0.009163146,-0.009318687,-0.00015707,-0.010714725,0.023958516,-0.003943731,0.841644143,1479
-0.057139295,-0.022171658,-0.29531835,-0.320427959,-0.019889845,-0.015094995,0.005653501,-0.008844408,-0.00966279,-0.000122399,-0.010653279,0.023973788,-0.00394751,0.841645201,1480
-0.099966572,-0.02863815,-0.407328831,-0.438055273,-0.058678439,-0.016850097,0.00701423,-0.008497917,-0.010005098,-8.67E-05,-0.010591093,0.023988942,-0.003951249,0.841646257,1481
-0.112051384,-0.030652225,-0.416136646,-0.503017656,-0.090200871,-0.017884855,0.008293645,-0.008122362,-0.010345829,-5.00E-05,-0.010528174,0.024003979,-0.003954949,0.841647312,1482
-0.090274036,-0.029344989,-0.309716914,-0.508358914,-0.11142023,-0.018208525,0.009493149,-0.00771626,-0.010685199,-1.22E-05,-0.010464533,0.024018899,-0.003958608,0.841648365,1483
-0.06260063,-0.024023211,-0.126563786,-0.456449647,-0.121233705,-0.017790606,0.010616208,-0.007278559,-0.011023423,2.66E-05,-0.010400177,0.024033701,-0.003962228,0.841649416,1484
-0.004869651,-0.010331029,0.037872297,-0.358420916,-0.119670719,-0.016545736,0.011670593,-0.006808622,-0.011360731,6.66E-05,-0.010335117,0.024048386,-0.003965808,0.841650465,1485
0.017460872,0.001028746,0.214335478,-0.229182161,-0.111371925,-0.014525691,0.012674639,-0.006305986,-0.011697364,0.000107634,-0.01026936,0.024062953,-0.003969349,0.841651513,1486
0.064182822,0.020058955,0.272697273,-0.111728511,-0.101938132,-0.011817787,0.013645557,-0.005770613,-0.012033561,0.000149801,-0.010202916,0.024077402,-0.00397285,0.84165256,1487
0.056578277,0.020421878,0.323147983,-0.036335662,-0.092166576,-0.008492589,0.0145928,-0.005202937,-0.012369511,0.000193104,-0.010135793,0.024091733,-0.003976311,0.841653605,1488
0.064256057,0.021435163,0.240530104,0.01777744,-0.079528492,-0.004629504,0.015518183,-0.004603987,-0.012705382,0.000237556,-0.010068,0.024105947,-0.003979733,0.841654648,1489
0.037615247,0.014757802,0.104694986,0.054902939,-0.061161897,-0.000281394,0.016412738,-0.003975339,-0.013041321,0.000283171,-0.009999547,0.024120042,-0.003983115,0.841655689,1490
-0.041560947,0.003766634,-0.042081252,0.088662808,-0.036771325,0.00420991,0.017267714,-0.003319897,-0.013377451,0.00032996,-0.009930443,0.024134019,-0.003986458,0.841656729,1491
-0.064287639,-0.002405587,-0.189519645,0.12956102,-0.009905747,0.008502665,0.018077182,-0.002641508,-0.013713865,0.000377937,-0.009860697,0.024147878,-0.003989761,0.841657768,1492
-0.104862736,-0.00577033,-0.292558969,0.178697087,0.01587038,0.01232213,0.018833167,-0.001944292,-0.014050631,0.000427116,-0.00979032,0.024161619,-0.003993025,0.841658805,1493
-0.125886721,-0.014393164,-0.264502629,0.239496584,0.038327302,0.01545807,0.019524127,-0.001232804,-0.014387787,0.000477511,-0.009719321,0.024175241,-0.00399625,0.84165984,1494
-0.061779495,-0.007004845,-0.214818154,0.33735166,0.055784274,0.017836629,0.020135251,-0.000511608,-0.014725317,0.000529132,-0.009647712,0.024188745,-0.003999435,0.841660874,1495
0.004626113,0.007596553,-0.109152652,0.466138558,0.066832348,0.019286795,0.020653006,0.000214485,-0.015063144,0.000581985,-0.009575501,0.02420213,-0.004002581,0.841661906,1496
0.087025755,0.012375527,0.043043723,0.571464688,0.070827175,0.019646215,0.02107159,0.000940489,-0.015401184,0.000636078,-0.009502701,0.024215396,-0.004005687,0.841662936,1497
0.151656375,0.008644751,0.214097948,0.623791715,0.068529887,0.018826667,0.021384489,0.00166165,-0.015739332,0.000691416,-0.00942932,0.024228544,-0.004008754,0.841663965,1498
0.219380932,0.008232023,0.335007064,0.622958954,0.062397958,0.016850556,0.021589448,0.002373107,-0.01607746,0.000748005,-0.00935537,0.024241573,-0.004011782,0.841664993,1499
0.22138702,0.011772075,0.354532786,0.557781843,0.055844438,0.01390452,0.021691912,0.003070092,-0.016415403,0.000805849,-0.009280861,0.024254482,-0.004014771,0.841666018,1500
0.189033726,0.011758445,0.29261039,0.421468081,0.048635991,0.010229043,0.021693514,0.003748003,-0.016752937,0.000864952,-0.009205803,0.024267272,-0.00401772,0.841667043,1501
0.116064885,0.007759096,0.169997197,0.216084751,0.039446268,0.006021777,0.021590965,0.004402351,-0.017089772,0.000925311,-0.009130208,0.024279943,-0.004020631,0.841668066,1502
-0.012418093,0.002508879,0.007055502,-0.025212293,0.027631317,0.001579747,0.021380541,0.005029073,-0.017425584,0.000986915,-0.009054085,0.024292494,-0.004023502,0.841669087,1503
-0.09518934,-0.000575489,-0.181481165,-0.262921905,0.013859835,-0.002643047,0.021065745,0.00562438,-0.017760014,0.001049749,-0.008977447,0.024304926,-0.004026334,0.841670107,1504
-0.209128426,-0.011206196,-0.299956664,-0.470338056,-0.001970506,-0.006316274,0.020651436,0.006184693,-0.018092736,0.001113801,-0.008900307,0.024317238,-0.004029127,0.841671125,1505
-0.225583495,-0.013999498,-0.376264797,-0.620672372,-0.017843488,-0.009386675,0.020140865,0.006706922,-0.018423535,0.001179061,-0.008822677,0.02432943,-0.004031881,0.841672142,1506
-0.201130253,-0.011586681,-0.351365349,-0.693433321,-0.029945115,-0.011998504,0.019542167,0.00718831,-0.018752269,0.001245522,-0.00874457,0.024341502,-0.004034596,0.841673157,1507
-0.138105503,-0.010194609,-0.23322757,-0.698674716,-0.035524995,-0.014327009,0.018869065,0.007626615,-0.019078817,0.001313184,-0.008665998,0.024353454,-0.004037272,0.841674171,1508
-0.04812692,-0.006857813,-0.072176894,-0.651185006,-0.033890893,-0.016313867,0.018138856,0.008019954,-0.019403041,0.001382039,-0.008586973,0.024365286,-0.00403991,0.841675183,1509
0.025642832,-0.004785066,0.137887475,-0.559438359,-0.026388426,-0.017884053,0.017368424,0.008366744,-0.01972482,0.001452073,-0.008507509,0.024376998,-0.004042508,0.841676194,1510
0.134988468,0.004468339,0.279944227,-0.440562827,-0.0172115,-0.018934098,0.016569319,0.008665723,-0.020044028,0.001523268,-0.008427616,0.024388589,-0.004045068,0.841677203,1511
0.17570951,0.014964487,0.333807968,-0.297051623,-0.011689737,-0.019316098,0.015741271,0.00891575,-0.020360504,0.001595602,-0.008347308,0.024400059,-0.004047588,0.841678211,1512
0.139526924,0.010865958,0.344278991,-0.158704975,-0.012962911,-0.018769084,0.014879568,0.00911657,-0.020674054,0.001669052,-0.008266596,0.02441141,-0.00405007,0.841679217,1513
0.090400571,0.001159444,0.26837794,-0.06311788,-0.018537497,-0.017153583,0.013978708,0.009268268,-0.02098442,0.001743593,-0.008185492,0.024422639,-0.004052514,0.841680222,1514
0.053725083,0.001134783,0.11349213,0.018541674,-0.021308365,-0.01447766,0.013037313,0.00937109,-0.021291294,0.001819199,-0.008104007,0.024433748,-0.004054918,0.841681225,1515
-0.030358671,0.002271341,-0.071688603,0.119873026,-0.019073951,-0.010858026,0.012060507,0.009425378,-0.021594368,0.001895843,-0.008022154,0.024444736,-0.004057284,0.841682228,1516
-0.110493508,-0.001357217,-0.221082148,0.225165416,-0.012494565,-0.006445591,0.011056846,0.009431301,-0.021893302,0.001973495,-0.007939945,0.024455602,-0.004059612,0.841683228,1517
-0.106352918,-9.56E-05,-0.339153558,0.32443208,-0.002955569,-0.001391619,0.010033012,0.009388424,-0.022187685,0.002052121,-0.007857389,0.024466348,-0.004061901,0.841684227,1518
-0.126649582,-0.006452901,-0.319098479,0.427297965,0.007610772,0.004023334,0.008994397,0.009296373,-0.022477122,0.002131694,-0.0077745,0.024476973,-0.004064151,0.841685225,1519
-0.084463106,-0.005945794,-0.23818062,0.540455533,0.017842643,0.009322647,0.007946881,0.009154782,-0.022761202,0.002212189,-0.007691287,0.024487477,-0.004066363,0.841686221,1520
-0.018517996,-0.0018809,-0.070942481,0.654426826,0.025329379,0.013961383,0.006897676,0.008963239,-0.023039484,0.002293583,-0.007607764,0.024497859,-0.004068536,0.841687216,1521
0.046539809,0.008666703,0.090449026,0.750215398,0.028342945,0.017542092,0.005856441,0.008721545,-0.023311537,0.002375858,-0.00752394,0.024508121,-0.004070671,0.84168821,1522
0.104377525,0.006896572,0.262161223,0.796776907,0.026049309,0.01989361,0.00483802,0.008429948,-0.023576979,0.002458998,-0.007439827,0.02451826,-0.004072768,0.841689202,1523
0.136483183,0.00639024,0.367927981,0.777075578,0.019714793,0.02096087,0.003862153,0.008089428,-0.02383542,0.002542985,-0.007355436,0.024528279,-0.004074827,0.841690192,1524
0.15246944,0.012566513,0.382672535,0.66515976,0.013243573,0.020815255,0.002948072,0.007701751,-0.024086429,0.002627801,-0.00727078,0.024538175,-0.004076847,0.841691182,1525
0.164469274,0.014374429,0.296136963,0.454060689,0.008535802,0.019683638,0.002110813,0.007269138,-0.024329596,0.002713429,-0.007185871,0.02454795,-0.004078829,0.84169217,1526
0.074181887,0.004640454,0.162989828,0.194740821,0.005200931,0.017784963,0.001361984,0.006794591,-0.024564581,0.002799853,-0.007100719,0.024557604,-0.004080773,0.841693156,1527
-0.036430538,-0.007702674,-0.018401184,-0.075651777,0.002729059,0.015207529,0.00070882,0.006281514,-0.02479107,0.002887062,-0.007015338,0.024567135,-0.004082679,0.841694141,1528
-0.10430384,-0.018671614,-0.206462931,-0.342104347,0.000226555,0.012205258,0.000153627,0.005733622,-0.025008759,0.002975046,-0.00692974,0.024576544,-0.004084546,0.841695125,1529
-0.171926005,-0.024961721,-0.34189145,-0.578249813,-0.003047474,0.009028587,-0.000304838,0.005154669,-0.02521738,0.003063798,-0.006843936,0.024585832,-0.004086376,0.841696108,1530
-0.197052703,-0.023596152,-0.392352176,-0.745795451,-0.007964457,0.005703211,-0.000673561,0.004548704,-0.025416701,0.003153307,-0.006757939,0.024594997,-0.004088168,0.841697089,1531
-0.170888533,-0.021860212,-0.331871979,-0.826700974,-0.013035768,0.002221505,-0.000961491,0.003919944,-0.025606482,0.003243564,-0.006671759,0.02460404,-0.004089921,0.841698068,1532
-0.096675862,-0.014504736,-0.217627888,-0.815817774,-0.016248461,-0.001400054,-0.001181025,0.003272766,-0.025786484,0.003334555,-0.006585406,0.02461296,-0.004091637,0.841699047,1533
-0.016188771,-0.006253018,-0.032411215,-0.732418268,-0.017136457,-0.005052905,-0.001349656,0.00261089,-0.025956444,0.003426268,-0.006498892,0.024621758,-0.004093315,0.841700024,1534
0.074143749,-0.000167636,0.160796999,-0.622899299,-0.015016202,-0.008537937,-0.001484276,0.001937727,-0.026116065,0.003518687,-0.006412225,0.024630434,-0.004094955,0.841700999,1535
0.135899172,0.003420583,0.327247336,-0.49101079,-0.010803555,-0.011674633,-0.001600385,0.001256537,-0.026265049,0.003611797,-0.006325417,0.024638987,-0.004096557,0.841701974,1536
0.201657132,0.016118838,0.34942588,-0.330219169,-0.004811505,-0.014342325,-0.001716089,0.000570986,-0.026403093,0.003705578,-0.006238476,0.024647417,-0.004098122,0.841702947,1537
0.159164766,0.017904175,0.301330567,-0.16976074,0.002384695,-0.016440757,-0.0018466,-0.000114789,-0.026529906,0.003800008,-0.006151413,0.024655724,-0.004099649,0.841703919,1538
0.082559157,0.005767587,0.214842554,-0.046897173,0.008035431,-0.017961622,-0.002002922,-0.000796335,-0.026645165,0.003895067,-0.006064239,0.024663909,-0.004101138,0.841704889,1539
0.020694149,0.001746536,0.049192934,0.052692176,0.008785509,-0.018984201,-0.002198223,-0.001469338,-0.026748549,0.00399073,-0.005976961,0.02467197,-0.004102589,0.841705858,1540
-0.040260742,0.001871365,-0.139701222,0.15194226,0.004789887,-0.019710627,-0.002441201,-0.00213011,-0.026839725,0.004086974,-0.00588959,0.024679908,-0.004104003,0.841706826,1541
-0.116327172,-0.002350347,-0.271491366,0.265626718,0.000687863,-0.020392621,-0.002731297,-0.002775212,-0.026918345,0.004183777,-0.005802133,0.024687723,-0.00410538,0.841707793,1542
-0.148242718,-0.00250874,-0.342637478,0.391974631,6.65E-05,-0.0210742,-0.003056487,-0.003401394,-0.026984039,0.004281112,-0.005714601,0.024695415,-0.004106719,0.841708758,1543
-0.120829064,0.001515158,-0.352480934,0.513822973,0.003042688,-0.021683391,-0.003402011,-0.004005642,-0.027036417,0.004378956,-0.005627002,0.024702985,-0.00410802,0.841709722,1544
-0.094914137,-0.000455059,-0.23662785,0.628449421,0.008829982,-0.02211836,-0.003753062,-0.004585609,-0.027075097,0.004477284,-0.005539345,0.024710431,-0.004109284,0.841710684,1545
-0.029746382,0.002308407,-0.065005295,0.73270383,0.015927538,-0.022301103,-0.004091361,-0.005139215,-0.027099742,0.004576072,-0.005451639,0.024717754,-0.004110511,0.841711646,1546
0.047386132,0.01260261,0.099761976,0.813172802,0.021743042,-0.022138067,-0.004391117,-0.005664583,-0.027110059,0.004675296,-0.005363893,0.024724955,-0.004111701,0.841712606,1547
0.066119206,0.013067763,0.311659191,0.835739588,0.022153466,-0.021682437,-0.004622512,-0.006160028,-0.027105796,0.004774929,-0.005276116,0.024732034,-0.004112853,0.841713565,1548
0.143621209,0.017232204,0.380255709,0.762047236,0.015420505,-0.021139301,-0.004753093,-0.006623931,-0.027086709,0.004874946,-0.005188317,0.02473899,-0.004113968,0.841714522,1549
0.144921962,0.011163019,0.407879406,0.621089894,0.004196973,-0.020606423,-0.004758256,-0.007055079,-0.027052558,0.004975311,-0.005100505,0.024745824,-0.004115046,0.841715479,1550
0.104410756,0.012371023,0.283729001,0.433695099,-0.007494459,-0.020032296,-0.004639688,-0.007452517,-0.027003102,0.005075988,-0.005012689,0.024752536,-0.004116087,0.841716434,1551
0.058221641,0.008847804,0.086279865,0.191425438,-0.016988362,-0.019232178,-0.004411902,-0.00781565,-0.026938146,0.005176944,-0.004924876,0.024759126,-0.004117091,0.841717388,1552
-0.048207734,-0.004029915,-0.099539451,-0.098519685,-0.023549306,-0.017864934,-0.004094517,-0.008143891,-0.026857513,0.005278145,-0.004837077,0.024765594,-0.004118057,0.84171834,1553
-0.095048604,-0.013374745,-0.279216613,-0.388743636,-0.025975672,-0.015740026,-0.00370514,-0.008437027,-0.026761042,0.005379556,-0.004749298,0.024771941,-0.004118987,0.841719292,1554
-0.138376146,-0.02317632,-0.38536368,-0.624069512,-0.023724923,-0.012881739,-0.003261986,-0.008695234,-0.026648581,0.005481139,-0.004661547,0.024778167,-0.00411988,0.841720242,1555
-0.145855055,-0.02497732,-0.415246036,-0.767005322,-0.019743143,-0.009337683,-0.002789486,-0.008919706,-0.026519997,0.005582855,-0.004573834,0.024784271,-0.004120736,0.841721191,1556
-0.121071681,-0.010463471,-0.378281478,-0.813838964,-0.017033151,-0.005102397,-0.002310769,-0.009112228,-0.026375201,0.005684666,-0.004486165,0.024790254,-0.004121555,0.841722138,1557
-0.095659868,-0.006394819,-0.19772622,-0.793406228,-0.017049107,-0.000213176,-0.001846767,-0.009274488,-0.026214173,0.00578653,-0.004398548,0.024796117,-0.004122338,0.841723085,1558
-0.003618622,0.002753174,-0.017384392,-0.71567932,-0.019344196,0.005154594,-0.001416386,-0.009408148,-0.026036925,0.005888409,-0.004310993,0.024801858,-0.004123083,0.84172403,1559
0.080590139,0.00609624,0.202226848,-0.609539526,-0.020937181,0.010778744,-0.001032067,-0.00951512,-0.025843493,0.005990262,-0.004223506,0.024807478,-0.004123792,0.841724974,1560
0.133296818,0.012029486,0.353048154,-0.480387779,-0.017879332,0.016459963,-0.000706286,-0.009597387,-0.025634019,0.006092047,-0.004136096,0.024812979,-0.004124465,0.841725917,1561
0.142381763,0.009356823,0.424257088,-0.345302793,-0.008723724,0.021983712,-0.000452177,-0.009656981,-0.025408776,0.006193722,-0.004048772,0.024818358,-0.0041251,0.841726858,1562
0.113377355,0.002643441,0.390407898,-0.211368301,0.00425363,0.027072007,-0.000281794,-0.009695537,-0.025168118,0.006295246,-0.003961542,0.024823618,-0.0041257,0.841727798,1563
0.031916421,0.003522735,0.223389605,-0.070161712,0.01770135,0.031504578,-0.000199944,-0.009713994,-0.024912431,0.006396576,-0.003874415,0.024828757,-0.004126262,0.841728737,1564
-0.030853248,-0.000355379,0.012652738,0.059484497,0.029380311,0.035108052,-0.000209015,-0.009712769,-0.024642122,0.00649767,-0.003787399,0.024833777,-0.004126788,0.841729675,1565
-0.09398045,-0.003735278,-0.198796835,0.168432352,0.038404075,0.037696553,-0.000310601,-0.009692201,-0.024357609,0.006598486,-0.003700504,0.024838677,-0.004127278,0.841730612,1566
-0.139484197,-0.00564103,-0.349823402,0.278147318,0.043390878,0.039094315,-0.000504354,-0.00965273,-0.024059314,0.006698982,-0.003613737,0.024843458,-0.004127732,0.841731547,1567
-0.18450719,-0.011394723,-0.391032604,0.395069661,0.044190993,0.039079345,-0.000786897,-0.009595361,-0.023747679,0.006799112,-0.003527109,0.024848119,-0.004128149,0.841732482,1568
-0.151653392,-0.011464426,-0.370510072,0.503490818,0.042756579,0.037566879,-0.001157597,-0.009521403,-0.023423133,0.006898828,-0.003440627,0.024852661,-0.00412853,0.841733415,1569
-0.102562687,-0.008691413,-0.252859436,0.596497966,0.041964815,0.03467601,-0.001613344,-0.009432151,-0.023086099,0.006998084,-0.003354301,0.024857085,-0.004128875,0.841734346,1570
-0.006231166,0.002156221,-0.086412063,0.681803714,0.040997323,0.030601764,-0.002146023,-0.009328964,-0.022736979,0.007096828,-0.00326814,0.02486139,-0.004129183,0.841735277,1571
0.082399565,0.010488739,0.101941708,0.726312411,0.039096651,0.025611162,-0.00274652,-0.009212775,-0.022376132,0.007195015,-0.003182151,0.024865577,-0.004129455,0.841736207,1572
0.152479414,0.004594217,0.282698898,0.695334825,0.034745814,0.019977624,-0.003416668,-0.009083562,-0.022003905,0.007292601,-0.003096345,0.024869645,-0.004129692,0.841737135,1573
0.17395536,-0.002964063,0.417657211,0.605617056,0.02563483,0.0139552,-0.00415519,-0.008940325,-0.021620662,0.007389547,-0.00301073,0.024873595,-0.004129892,0.841738062,1574
0.175737352,0.002130458,0.396128758,0.46814082,0.013165919,0.00760708,-0.004949067,-0.008781403,-0.021226778,0.007485815,-0.002925314,0.024877428,-0.004130056,0.841738988,1575
0.147043738,0.012674693,0.249443021,0.285597854,-0.001761704,0.000979407,-0.005781335,-0.008605195,-0.020822614,0.00758137,-0.002840106,0.024881143,-0.004130185,0.841739913,1576
0.063316745,0.008402559,0.086030139,0.064226223,-0.01715366,-0.005790848,-0.006628604,-0.008410369,-0.020408546,0.007676176,-0.002755114,0.024884741,-0.004130277,0.841740836,1577
-0.058630933,-0.001112482,-0.082069657,-0.174749649,-0.030882393,-0.01251034,-0.007463374,-0.008195692,-0.019984975,0.007770197,-0.002670347,0.024888221,-0.004130334,0.841741759,1578
-0.097456144,-0.001509509,-0.265211652,-0.390127881,-0.041719547,-0.01898534,-0.008259329,-0.007959783,-0.01955231,0.0078634,-0.002585814,0.024891585,-0.004130355,0.84174268,1579
-0.175948196,-0.005246241,-0.351697824,-0.5568553,-0.050483876,-0.02493004,-0.008988662,-0.007701232,-0.019110948,0.007955751,-0.002501523,0.024894831,-0.00413034,0.8417436,1580
-0.161127669,-0.00335815,-0.387579924,-0.647715747,-0.058724285,-0.02993503,-0.009621078,-0.007418734,-0.018661308,0.008047216,-0.002417483,0.024897962,-0.00413029,0.841744519,1581
-0.147510723,-0.001357703,-0.303583135,-0.648929084,-0.064765828,-0.033734487,-0.010124222,-0.007111232,-0.018203856,0.008137762,-0.002333702,0.024900976,-0.004130204,0.841745437,1582
-0.079369541,0.00360964,-0.175834258,-0.585218057,-0.066472021,-0.036221895,-0.010474342,-0.006777747,-0.017739096,0.008227361,-0.002250189,0.024903874,-0.004130083,0.841746353,1583
0.010275055,0.004784076,-0.009021487,-0.47388573,-0.064006534,-0.037478716,-0.010654037,-0.006418131,-0.017267526,0.008315984,-0.002166952,0.024906656,-0.004129926,0.841747269,1584
0.045004597,0.004770634,0.163547753,-0.327636598,-0.058379679,-0.037679736,-0.010652451,-0.006032268,-0.016789626,0.008403601,-0.002084,0.024909323,-0.004129733,0.841748183,1585
0.118539638,0.009140305,0.262633165,-0.172522501,-0.050400877,-0.037022197,-0.010461154,-0.005620822,-0.016305866,0.008490184,-0.002001339,0.024911874,-0.004129505,0.841749096,1586
0.109859374,0.007449992,0.317762116,-0.039287836,-0.039156174,-0.035744051,-0.010072892,-0.005185636,-0.015816692,0.0085757,-0.001918978,0.02491431,-0.004129242,0.841750008,1587
0.106656077,0.006922518,0.254945633,0.05061938,-0.022864169,-0.034105926,-0.009483549,-0.004729245,-0.015322523,0.00866012,-0.001836924,0.024916631,-0.004128944,0.841750919,1588
0.047347986,-0.001356604,0.167696761,0.107994141,-0.002174399,-0.032256755,-0.008703172,-0.004254477,-0.014823769,0.008743414,-0.001755181,0.024918838,-0.00412861,0.841751829,1589
0.011070438,0.000765665,-0.018021741,0.158120375,0.019314589,-0.030111259,-0.007749991,-0.003764456,-0.014320866,0.008825573,-0.001673754,0.02492093,-0.004128241,0.841752738,1590
-0.038001421,-0.004559697,-0.160928552,0.208486375,0.038407279,-0.027542984,-0.006647636,-0.003261776,-0.013814254,0.008906595,-0.001592645,0.024922907,-0.004127837,0.841753645,1591
-0.095228492,-0.010978509,-0.288175944,0.249941727,0.054259642,-0.024366071,-0.005425921,-0.0027486,-0.013304376,0.008986479,-0.001511859,0.024924771,-0.004127399,0.841754552,1592
-0.095778643,-0.013902641,-0.308271588,0.300143657,0.066203092,-0.020449326,-0.004114854,-0.002226887,-0.012791698,0.009065234,-0.0014314,0.024926522,-0.004126925,0.841755457,1593
-0.085758167,-0.005315438,-0.266421412,0.376564409,0.075012184,-0.015713309,-0.002742882,-0.001698398,-0.012276691,0.00914287,-0.001351271,0.02492816,-0.004126416,0.841756361,1594
-0.039979264,0.005493292,-0.168334057,0.46319337,0.08072814,-0.010346582,-0.001339564,-0.001164511,-0.011759826,0.009219401,-0.001271476,0.024929685,-0.004125872,0.841757264,1595
0.003869136,0.005122374,0.010043138,0.528709647,0.083055732,-0.004664232,6.56E-05,-0.000626598,-0.011241551,0.009294837,-0.001192021,0.024931099,-0.004125294,0.841758166,1596
0.057631091,0.010043412,0.172164958,0.577875658,0.07986301,0.000969744,0.001437867,-8.65E-05,-0.010722277,0.009369184,-0.001112908,0.024932402,-0.004124681,0.841759067,1597
