IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,Residual,Pred
-0.03951279,-0.002334602,-0.13624276,-0.014747017,0.037097625,0.026490623,0.005876068,-0.013225309,-0.026884433,-0.026586993,0.046110462,-0.003863796,-0.03964986,1.3561245,1.168651718
0.15902893,0.019174106,0.19153482,0.01904932,0.03464756,0.024558676,0.006438431,-0.010589046,-0.026352864,-0.02629092,0.046072282,-0.003996706,-0.03966056,1.3561293,1.749743329
0.24227972,0.029776968,0.46064636,0.04489209,0.029511059,0.02061435,0.007139766,-0.007910472,-0.025807917,-0.02599407,0.04603307,-0.004129709,-0.039671265,1.356134,2.13351395
0.32045275,0.037091814,0.56043637,0.059243236,0.022112666,0.014554006,0.008009914,-0.005201068,-0.025250573,-0.025696471,0.04599289,-0.004262781,-0.03968197,1.3561388,2.323939583
0.32606855,0.033007197,0.5167824,0.056644525,0.013092429,0.006875403,0.009070315,-0.002471748,-0.024681736,-0.025398185,0.045951705,-0.004395946,-0.03969268,1.3561437,2.266995929
0.20406184,0.017051714,0.3710229,0.046124313,0.002523713,-0.001702268,0.010337985,0.000266577,-0.024102263,-0.025099194,0.045909546,-0.004529169,-0.039703395,1.3561485,1.958310798
0.060888626,0.00599891,0.15246524,0.033693593,-0.01066133,-0.010126664,0.011814769,0.003003427,-0.02351279,-0.024799539,0.04586639,-0.004662497,-0.039714105,1.3561532,1.556407229
0.014316454,-0.004007086,-0.122300096,0.008623986,-0.02448204,-0.017607834,0.01348576,0.005727609,-0.022913773,-0.024499258,0.045822214,-0.00479586,-0.039724823,1.356158,1.183803253
-0.07190629,-0.011375614,-0.3244026,-0.026557786,-0.035504054,-0.023918191,0.015328551,0.008491242,-0.022305515,-0.02419835,0.045776535,-0.004929327,-0.03973554,1.3561628,0.840925862
-0.17757583,-0.028626136,-0.45249104,-0.058531124,-0.04008998,-0.02898021,0.017314354,0.011229567,-0.021688236,-0.023896804,0.04572965,-0.005062863,-0.03974626,1.3561678,0.553752888
-0.31449762,-0.03958652,-0.47525382,-0.06983207,-0.03642367,-0.032873612,0.01941967,0.013925338,-0.02106223,-0.023594685,0.045681767,-0.005196482,-0.039756984,1.3561726,0.377121683
-0.30231488,-0.030893354,-0.4152484,-0.054826207,-0.0261245,-0.035770163,0.02159835,0.016568735,-0.02042788,-0.023291957,0.04563288,-0.005330169,-0.039767705,1.3561773,0.48598205
-0.12287025,-0.006493971,-0.23050454,-0.029277043,-0.012307629,-0.037826788,0.023770722,0.019151846,-0.019785631,-0.022988627,0.045583013,-0.005463938,-0.039778434,1.3561821,0.91739083
0.06297758,0.017878607,0.021274693,0.004032177,0.000608198,-0.039168227,0.025898105,0.021668646,-0.019135946,-0.022684686,0.045532156,-0.005597777,-0.039789163,1.3561869,1.429681264
0.21548869,0.034874287,0.28346136,0.027948832,0.009713695,-0.039966736,0.027940663,0.024113182,-0.01847913,-0.022380102,0.045480315,-0.005731697,-0.039799888,1.3561918,1.898855271
0.30310848,0.044881858,0.49057126,0.03762115,0.015830113,-0.04025734,0.029856715,0.026479905,-0.017815566,-0.022074856,0.045427438,-0.005865698,-0.03981062,1.3561965,2.224149339
0.35452583,0.049616843,0.50940806,0.056058493,0.01949271,-0.039852932,0.031594183,0.028763505,-0.017145582,-0.021768972,0.045373574,-0.005999757,-0.03982136,1.3562013,2.326445895
0.24812585,0.04230452,0.43584558,0.06612969,0.0214876,-0.038413607,0.033101253,0.030958483,-0.016469805,-0.021462454,0.045318555,-0.00613391,-0.039832093,1.3562062,2.157165862
0.12959671,0.016013216,0.26713115,0.04293395,0.020491574,-0.0357532,0.03436514,0.0330595,-0.015790626,-0.021155274,0.045262538,-0.00626812,-0.03984283,1.356211,1.826254728
0.00696615,-0.002172236,0.05598116,0.003682401,0.016104545,-0.03190639,0.035393342,0.035061415,-0.015106739,-0.02084744,0.0452055,-0.006402435,-0.039853565,1.3562157,1.438321408
-0.08436477,-0.014075405,-0.15871623,-0.037061002,0.009875742,-0.02714808,0.03612433,0.036959834,-0.014418913,-0.02053897,0.045147467,-0.006536785,-0.039864305,1.3562207,1.081603613
-0.15830098,-0.028432904,-0.34615824,-0.068080775,0.004070188,-0.021253694,0.036697164,0.038746,-0.013728081,-0.02022983,0.045088418,-0.006671228,-0.039875045,1.3562255,0.778096494
-0.28405204,-0.047798462,-0.49107623,-0.07290971,0.000455833,-0.014395485,0.037151337,0.0404219,-0.01303535,-0.01992,0.04502835,-0.00680574,-0.03988579,1.3562303,0.489408913
-0.31588173,-0.052670922,-0.44386792,-0.06179517,-0.002176393,-0.006965846,0.037499096,0.041988958,-0.012341895,-0.019609492,0.044967286,-0.006940322,-0.039896537,1.3562351,0.518544213
-0.12077007,-0.034112982,-0.3279129,-0.03585366,-0.006326675,0.000545546,0.037738875,0.043447908,-0.011648861,-0.019298254,0.044905182,-0.007074997,-0.039907284,1.3562399,0.879971729
-0.045367476,0.001282434,-0.031643927,-0.005895094,-0.012676751,0.007902936,0.037844844,0.044800386,-0.010957504,-0.018986281,0.04484208,-0.00720973,-0.039918028,1.3562447,1.32026259
0.17281035,0.024817184,0.23613195,0.019137723,-0.019361522,0.015071891,0.037771992,0.046047427,-0.010269037,-0.018673552,0.04477797,-0.007344544,-0.03992878,1.3562496,1.857238652
0.256662,0.04565458,0.44264898,0.047937267,-0.023601029,0.022132624,0.03746816,0.047190256,-0.009584696,-0.018360073,0.04471285,-0.00747944,-0.039939534,1.3562543,2.201696245
0.31305712,0.055506434,0.53038245,0.07172054,-0.024654353,0.029148981,0.036876466,0.04823081,-0.008905552,-0.018045872,0.04464661,-0.007614382,-0.039950285,1.3562593,2.386658267
0.24856749,0.054259352,0.5209263,0.06982636,-0.023193387,0.036056418,0.03596065,0.04913868,-0.008232747,-0.017730912,0.044579256,-0.007749417,-0.039961036,1.3562641,2.318711107
0.17535357,0.02692758,0.33582434,0.031075463,-0.020298872,0.042531554,0.034707576,0.04992703,-0.007567214,-0.01741529,0.044510886,-0.007884515,-0.039971795,1.356269,2.003989313
0.037514996,0.014975748,0.13155378,-0.007871983,-0.017284544,0.04820789,0.033126358,0.05061798,-0.006909885,-0.017099025,0.044441517,-0.00801969,-0.039982546,1.3562738,1.619544397
-0.0004611,0.004282243,-0.1483091,-0.032630805,-0.014219555,0.052758314,0.03123619,0.051213857,-0.006261644,-0.01678214,0.04437115,-0.008154911,-0.039993312,1.3562787,1.273327886
-0.07030397,-0.011214242,-0.36473125,-0.048839282,-0.010041312,0.055943247,0.02902637,0.05171696,-0.005623287,-0.016464733,0.04429979,-0.008290236,-0.040004067,1.3562834,0.961757388
-0.20116308,-0.031842425,-0.49461848,-0.060309473,-0.002687155,0.05749342,0.026478613,0.052130558,-0.004995556,-0.016146794,0.04422742,-0.008425619,-0.040014826,1.3562883,0.676414903
-0.2843308,-0.047710408,-0.50936466,-0.07194112,0.008422162,0.057189405,0.023582995,0.052457184,-0.004379036,-0.015828429,0.044154074,-0.008561084,-0.04002558,1.3562931,0.559957803
-0.26766458,-0.040022083,-0.42297164,-0.06795845,0.023115285,0.054910827,0.02033815,0.05269926,-0.003774285,-0.015511021,0.044079743,-0.008696595,-0.040036347,1.3562981,0.684806364
-0.06689594,-0.012687,-0.20420708,-0.032753613,0.03982738,0.05067558,0.016764304,0.052859664,-0.003181957,-0.015193239,0.04400444,-0.008832194,-0.040047113,1.3563029,1.176636132
0.14012294,0.009068435,0.09245287,0.014625434,0.05684032,0.04456514,0.012891677,0.05294055,-0.00260268,-0.014875204,0.04392816,-0.008967849,-0.040057875,1.3563077,1.757239618
0.2255363,0.025459878,0.3390676,0.05751356,0.07104305,0.03682934,0.008765531,0.05294452,-0.002037131,-0.014556917,0.043850876,-0.009103588,-0.040068645,1.3563125,2.151556875
0.32211292,0.02737447,0.46453938,0.075222306,0.077887274,0.028083785,0.004439429,0.052873652,-0.001485868,-0.014238369,0.04377265,-0.009239383,-0.040079407,1.3563174,2.387580239
0.25536016,0.028981403,0.53019685,0.06686991,0.07456142,0.019025723,-1.70E-05,0.05272958,-0.000949358,-0.013922172,0.04369341,-0.009375255,-0.040090173,1.3563224,2.363386884
0.17091192,0.017061207,0.4026933,0.040363528,0.061765824,0.010196042,-0.004519776,0.05251266,-0.000428114,-0.013608301,0.04361322,-0.009511195,-0.040100943,1.3563272,2.087276573
0.08372123,0.003299805,0.19031261,0.008994219,0.04215934,0.001859132,-0.0089864,0.052222103,7.74E-05,-0.013294178,0.043532066,-0.009647194,-0.040111706,1.3563321,1.710470573
-0.040088955,0.002835072,-0.025995273,-0.006779801,0.019772358,-0.006107773,-0.013346182,0.05185783,0.000566853,-0.012979759,0.043449942,-0.009783275,-0.04012248,1.356337,1.319615558
-0.10853993,0.003359256,-0.2354389,-0.023540817,-0.001984132,-0.013976468,-0.01753853,0.051420704,0.001039597,-0.012665069,0.04336685,-0.009919418,-0.04013325,1.3563417,0.991791593
-0.19368999,-0.005513289,-0.38340953,-0.04810099,-0.022758745,-0.022026176,-0.021524632,0.05091134,0.001495234,-0.012350136,0.043282803,-0.010055627,-0.04014402,1.3563466,0.692462843
-0.28343156,-0.02402871,-0.4290724,-0.06583379,-0.042430036,-0.029944913,-0.025286937,0.050330017,0.001933322,-0.01203495,0.04319776,-0.01019191,-0.040154792,1.3563516,0.489402701
-0.30940807,-0.03966545,-0.3597924,-0.06790795,-0.059978824,-0.03770869,-0.02881484,0.049677193,0.00235337,-0.011719503,0.04311161,-0.010328251,-0.040165562,1.3563564,0.486009034
-0.088714756,-0.029704059,-0.1988177,-0.04024617,-0.07458456,-0.045044973,-0.0321015,0.04895526,0.00275503,-0.011403855,0.04302454,-0.010464663,-0.04017634,1.3563613,0.879837554
0.07196362,0.00262436,0.0469693,0.014241003,-0.08404837,-0.0515303,-0.035142347,0.048162382,0.003137975,-0.011087972,0.042936504,-0.010601138,-0.040187113,1.3563662,1.353804104
0.29602075,0.024356702,0.3260443,0.053450212,-0.08725337,-0.056578167,-0.037883345,0.04729915,0.003502042,-0.010771967,0.042847574,-0.010737683,-0.04019789,1.3563709,1.906469208
0.48015785,0.018346116,0.4480691,0.05620598,-0.08694389,-0.059693355,-0.04027076,0.046366017,0.003846975,-0.010455823,0.042757712,-0.010874291,-0.040208664,1.3563759,2.203678867
0.34301004,0.007502413,0.45146087,0.048413947,-0.08606579,-0.060463656,-0.042266488,0.045362122,0.004172749,-0.010139626,0.042666946,-0.011010958,-0.040219437,1.3563808,2.048803932
0.14683741,-0.002460258,0.30276093,0.036403127,-0.08432218,-0.058713395,-0.04389969,0.044285934,0.004479133,-0.009823395,0.04257526,-0.0111477,-0.04023022,1.3563857,1.683130656
-0.055256523,-0.001077783,0.12673174,0.018638222,-0.07896812,-0.054611735,-0.04509693,0.043136287,0.004766126,-0.009507181,0.04248271,-0.0112845,-0.040241,1.3563906,1.296101913
-0.15545413,0.000133362,-0.09526824,-0.016965272,-0.06851805,-0.04836879,-0.045837674,0.041912824,0.005033566,-0.009191054,0.042389262,-0.011421358,-0.04025178,1.3563954,0.954588066
-0.2689524,-0.004695487,-0.287082,-0.054037903,-0.05207935,-0.040364664,-0.04611251,0.04061692,0.005281195,-0.008875102,0.042294964,-0.011558287,-0.04026256,1.3564004,0.630573216
-0.32386747,-0.014903516,-0.4156121,-0.070229605,-0.029996762,-0.03129936,-0.045915406,0.039250504,0.005508896,-0.008559394,0.04219979,-0.01169529,-0.040273342,1.3564053,0.451012245
-0.3074286,-0.021812752,-0.42440262,-0.062472902,-0.004062862,-0.021821385,-0.045246832,0.037816912,0.005716462,-0.008243929,0.042103786,-0.01183234,-0.04028412,1.3564101,0.494438918
-0.18755451,-0.013247551,-0.28571922,-0.04091933,0.024189934,-0.012386166,-0.044097036,0.036318533,0.005903751,-0.007928795,0.042006955,-0.011969454,-0.040294904,1.3564152,0.820717407
-0.016811848,0.00264131,-0.04201007,-0.003173163,0.051793877,-0.003402416,-0.04245004,0.034757502,0.006070763,-0.007613975,0.041909307,-0.012106626,-0.040305685,1.35642,1.325718936
0.26985946,0.01796764,0.1616265,0.04544718,0.07561195,0.00467161,-0.04028386,0.033136114,0.006217476,-0.007299503,0.041810855,-0.01224385,-0.04031647,1.3564249,1.912630003
0.37780872,0.02301733,0.3717502,0.063178666,0.09450105,0.011335957,-0.037579104,0.03145696,0.006344006,-0.006985345,0.041711614,-0.012381149,-0.040327255,1.3564297,2.28026135
0.4782706,0.007295814,0.44887722,0.050372366,0.10657943,0.016040755,-0.03433361,0.029724311,0.006450259,-0.006671553,0.041611593,-0.012518502,-0.040338043,1.3564346,2.447795241
0.42272168,0.006618347,0.4278411,0.050866645,0.10872648,0.018746907,-0.0305784,0.027943742,0.006536935,-0.006358056,0.04151079,-0.012655918,-0.040348828,1.3564396,2.378011024
0.2411513,0.012349805,0.25834575,0.057571195,0.0991232,0.019778619,-0.026368331,0.026121024,0.0066045,-0.006044909,0.04140924,-0.01279338,-0.040359616,1.3564445,2.033332897
0.10003272,0.008549736,0.057394564,0.029892579,0.078091934,0.019353751,-0.021767238,0.024262238,0.006653373,-0.005732058,0.041306946,-0.012930906,-0.0403704,1.3564494,1.641186639
-0.040859107,0.002011949,-0.089449376,-0.03111138,0.05009387,0.017646668,-0.016863136,0.022373868,0.006683974,-0.005419485,0.041203897,-0.013068496,-0.040381197,1.3564544,1.259316449
-0.15118986,0.000275077,-0.23154517,-0.07596871,0.020341087,0.01486377,-0.011758208,0.020462455,0.006696443,-0.005107139,0.041100137,-0.013206138,-0.040391985,1.3564593,0.931031058
-0.28753346,-0.001778061,-0.37898144,-0.08343908,-0.006655609,0.011377849,-0.006543011,0.018533286,0.006691036,-0.004795001,0.040995665,-0.013343845,-0.040402774,1.3564641,0.610589654
-0.31825295,-0.006834426,-0.41561282,-0.067791045,-0.028949905,0.007370355,-0.001288266,0.016591169,0.006668149,-0.004483091,0.040890466,-0.013481609,-0.040413566,1.356469,0.53088146
-0.30509502,-0.009921092,-0.36814415,-0.035597924,-0.047304794,0.003087701,0.003953552,0.01464038,0.00662755,-0.004171337,0.04078461,-0.013619414,-0.040424354,1.356474,0.601289708
-0.160915,-0.001615764,-0.16209748,-0.009567415,-0.05929366,-0.001166169,0.009124784,0.012685417,0.006566208,-0.003859792,0.040678043,-0.013757288,-0.040435147,1.3564789,0.972825637
0.053992596,0.010387739,0.11179563,0.015929563,-0.064224586,-0.005049239,0.014159996,0.010731473,0.006488598,-0.003548369,0.040570807,-0.013895215,-0.040445946,1.3564838,1.493376846
0.2675261,0.018614395,0.35698906,0.04692524,-0.06339007,-0.008067286,0.01900895,0.008783684,0.006395,-0.003237156,0.040462654,-0.014033211,-0.04045674,1.3564887,1.992009321
0.34624976,0.024907673,0.49690413,0.07132419,-0.05905691,-0.009837635,0.02363453,0.006846528,0.00628588,-0.002926098,0.04035328,-0.014171243,-0.04046753,1.3564937,2.246540255
0.40840548,0.019565932,0.46059623,0.0789064,-0.05341449,-0.010163228,0.028006421,0.004921989,0.006161658,-0.002615198,0.040243223,-0.014309355,-0.04047833,1.3564986,2.282325331
0.21402209,0.009050509,0.34309247,0.06267147,-0.0481515,-0.009127916,0.032233354,0.003013194,0.006023032,-0.00230449,0.04013251,-0.014447503,-0.040489126,1.3565037,1.952221794
0.07985277,-0.00885292,0.16811432,0.026184391,-0.043475058,-0.006968061,0.03624476,0.001127547,0.005870889,-0.001993921,0.040021144,-0.014585715,-0.040499926,1.3565086,1.59754882
-0.04174009,-0.017339937,-0.054973863,-0.017314399,-0.038630348,-0.003891499,0.039969943,-0.000730553,0.005705974,-0.001683508,0.03990914,-0.014723984,-0.04051073,1.3565135,1.210559645
-0.11558881,-0.01732362,-0.31058982,-0.051639244,-0.032985214,-5.24E-05,0.043400228,-0.002557061,0.00552908,-0.00137334,0.039796486,-0.014862317,-0.040521525,1.3565184,0.857750859
-0.21632652,-0.025588091,-0.4753837,-0.07656024,-0.026333204,0.00443024,0.046517476,-0.00434909,0.005341162,-0.001063381,0.039683186,-0.015000691,-0.040532302,1.3565234,0.571358245
-0.26910397,-0.03626209,-0.5071941,-0.07860817,-0.018476838,0.009306884,0.049307603,-0.006103842,0.005143152,-0.000753648,0.039569255,-0.01513914,-0.04054305,1.3565283,0.487670346
-0.32897606,-0.029433046,-0.42601913,-0.05322809,-0.008550299,0.014606062,0.051752422,-0.007818901,0.004934864,-0.000444194,0.03945468,-0.015277636,-0.04055379,1.3565333,0.556980182
-0.11561032,-0.006192778,-0.23876278,-0.015213102,0.003752521,0.020347781,0.053810056,-0.009493122,0.004717416,-0.000135053,0.039339487,-0.015416335,-0.04056454,1.3565383,1.037117531
0.117608465,0.014029847,0.043158174,0.015313315,0.017919317,0.0264913,0.055390187,-0.011125779,0.004492534,0.000173808,0.039223675,-0.015555215,-0.04057529,1.3565432,1.623087539
0.27745825,0.023037672,0.3237045,0.042609125,0.03140287,0.032842465,0.056539025,-0.012716581,0.004260963,0.000482287,0.03910722,-0.015694158,-0.040586036,1.3565481,2.118995702
0.357274,0.034827054,0.48545128,0.07033551,0.041654002,0.03914773,0.057211626,-0.014266811,0.004023636,0.000790399,0.038990162,-0.015833158,-0.040596787,1.3565531,2.415561743
0.39676502,0.04082278,0.5405571,0.08516314,0.045947637,0.045366,0.057347544,-0.015778214,0.003781531,0.001093285,0.03887248,-0.0159722,-0.040607538,1.3565581,2.539916665
