Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Water Level(m)
2022/1/29,5:00,1.5,117,2.4,14.3,1020.9,1.85
2022/1/29,6:00,0.4,151,1,14.9,1020.7,1.978
2022/1/29,7:00,0.5,88,0.8,14.2,1020.4,1.911
2022/1/29,8:00,1.1,201,2,15,1020.6,1.672
2022/1/29,9:00,0.5,145,0.8,13.8,1020.1,1.284
2022/1/29,10:00,0.4,194,0.7,13.9,1019.9,0.785
2022/1/29,11:00,1,140,2.9,14.2,1019,0.317
2022/1/29,12:00,1.9,167,2.3,13.8,1018.9,-0.083
2022/1/29,13:00,0.2,127,2.2,15.4,1018.7,-0.325
2022/1/29,14:00,1.1,181,1.3,14.7,1018.9,-0.381
2022/1/29,15:00,1.4,24,1.8,14.8,1019.5,-0.221
2022/1/29,16:00,0.5,160,1,13.9,1020,0.083
2022/1/29,17:00,0.3,272,1.1,15.9,1020.9,0.452
2022/1/29,18:00,1.1,6,1.4,16,1020.1,0.797
2022/1/29,19:00,0,65,0.3,18,1019.3,1.039
2022/1/29,20:00,1.3,224,1.4,15.8,1018.5,1.144
2022/1/29,21:00,0.9,20,1.2,16.8,1018,1.111
2022/1/29,22:00,3.9,6,4,17.7,1017.3,0.975
2022/1/29,23:00,1.6,22,2.5,18.9,1017.1,0.823
2022/1/30,0:00,2.6,6,2.8,17.2,1017.3,0.705
2022/1/30,1:00,3,327,3.6,15.8,1017.6,0.667
2022/1/30,2:00,0.7,166,0.9,14.9,1017.8,0.776
2022/1/30,3:00,0.5,93,0.8,15,1018,1.016
2022/1/30,4:00,0.5,185,0.9,14.5,1018.2,1.353
2022/1/30,5:00,3.1,95,3.6,14,1018.4,1.678
2022/1/30,6:00,1.2,181,1.4,13.6,1018.8,1.93
2022/1/30,7:00,0.4,28,0.9,14,1018.9,2.052
2022/1/30,8:00,0.4,97,0.6,13.8,1018.6,1.949
2022/1/30,9:00,3.5,98,3.9,13,1018.3,1.649
2022/1/30,10:00,4.2,101,4.6,12.6,1018.3,1.198
2022/1/30,11:00,4.1,108,5.1,11.8,1018,0.607
2022/1/30,12:00,3,102,3.7,12.6,1018.3,0.086
2022/1/30,13:00,3.2,124,4.4,12.6,1018.7,-0.303
2022/1/30,14:00,2.9,112,5,12.1,1019.3,-0.533
2022/1/30,15:00,0.7,191,2.8,11.6,1020.1,-0.516
2022/1/30,16:00,4.9,103,5.9,12.4,1020.2,-0.28
2022/1/30,17:00,4.4,102,5.6,14.2,1020.5,0.078
2022/1/30,18:00,0.9,120,2.5,18.3,1020.5,0.496
2022/1/30,19:00,2.5,260,2.9,15.8,1020.5,0.861
2022/1/30,20:00,1.4,288,1.7,16.8,1019.7,1.098
2022/1/30,21:00,6.3,241,7,15.5,1019.2,1.172
2022/1/30,22:00,5.1,235,5.8,15.3,1019.2,1.075
2022/1/30,23:00,1.7,257,2,16.1,1019.1,0.893
2022/1/31,0:00,2.3,270,2.7,15.9,1019.6,0.708
2022/1/31,1:00,2.8,313,3.6,15.6,1020.2,0.551
2022/1/31,2:00,1.7,337,2,14.8,1020.8,0.555
2022/1/31,3:00,1.2,38,1.8,14.4,1021.1,0.692
2022/1/31,4:00,0.3,68,1.2,13.9,1021.2,0.978
2022/1/31,5:00,1,184,1.9,13.1,1021.3,1.365
2022/1/31,6:00,6.1,101,7,13.5,1021.1,1.739
2022/1/31,7:00,1.1,68,1.7,13.2,1021.3,2.01
2022/1/31,8:00,1.2,192,2.5,13,1020.8,2.105
2022/1/31,9:00,1.9,139,2.5,11.8,1020.5,1.952
2022/1/31,10:00,1.1,91,1.4,12,1020.2,1.582
2022/1/31,11:00,0.7,95,1.1,11.5,1019.8,1.038
2022/1/31,12:00,0.5,120,0.7,11.1,1019.6,0.466
2022/1/31,13:00,2.7,86,3.2,11.4,1019.2,-0.043
2022/1/31,14:00,1.5,162,1.8,10.8,1019.3,-0.399
2022/1/31,15:00,0.8,113,1.4,12.3,1019.5,-0.551
2022/1/31,16:00,1.4,88,1.8,12.4,1019.8,-0.449
2022/1/31,17:00,0.1,228,0.3,15.2,1020.3,-0.143
2022/1/31,18:00,0.3,294,0.5,14.3,1020.5,0.269
2022/1/31,19:00,1.6,257,2.5,13.8,1019.8,0.714
2022/1/31,20:00,2.4,252,3,14.6,1018.8,1.062
2022/1/31,21:00,1.5,283,2,14.4,1017.4,1.281
2022/1/31,22:00,1.7,266,2.6,14.1,1016.3,1.264
2022/1/31,23:00,3.5,242,3.9,14.2,1015.5,1.122
2022/2/1,0:00,2.6,235,3.2,14.2,1015.8,0.9
2022/2/1,1:00,2.9,243,3.3,14.1,1016,0.677
2022/2/1,2:00,2.3,251,2.6,14,1016,0.525
2022/2/1,3:00,1.7,157,2,13.6,1016.1,0.546
2022/2/1,4:00,1.7,143,2,13.3,1016.1,0.75
2022/2/1,5:00,2,160,2.3,12.9,1015.9,1.06
2022/2/1,6:00,0.5,152,3.6,12.7,1016.2,1.465
2022/2/1,7:00,3.3,119,4.8,12.6,1015.1,1.841
2022/2/1,8:00,2.1,133,2.6,12.7,1014.6,2.085
2022/2/1,9:00,3.7,115,5,12.8,1013.9,2.126
2022/2/1,10:00,3.4,117,5,13,1013.6,1.918
2022/2/1,11:00,4.3,104,5.3,12.9,1013.4,1.512
2022/2/1,12:00,3.8,117,5.6,12.7,1012.3,0.969
2022/2/1,13:00,3.2,114,5.1,12.8,1012.5,0.377
2022/2/1,14:00,3.2,114,5.4,12.8,1012.2,-0.105
2022/2/1,15:00,3.9,104,5.5,12.8,1012.2,-0.401
2022/2/1,16:00,4.2,121,5.6,13.3,1012.3,-0.44
2022/2/1,17:00,4.7,161,5.8,14.4,1012.6,-0.272
2022/2/1,18:00,6,183,7.9,14.7,1012.7,0.091
2022/2/1,19:00,5.1,182,5.6,14.9,1012.1,0.527
2022/2/1,20:00,6.5,207,7.6,14.7,1011.1,0.95
2022/2/1,21:00,6.4,220,7.3,15,1010.4,1.232
2022/2/1,22:00,4.9,199,5.5,14.7,1010.2,1.355
2022/2/1,23:00,3.5,203,5,14.8,1010,1.304
2022/2/2,0:00,2.6,214,3.6,14.6,1009.6,1.101
2022/2/2,1:00,3.1,181,4,14.8,1009.3,0.839
2022/2/2,2:00,1.1,152,1.3,14.1,1009.9,0.595
2022/2/2,3:00,1,128,1.4,13.6,1010,0.473
2022/2/2,4:00,1.5,83,1.9,13.2,1010.4,0.523
2022/2/2,5:00,1.7,103,2.3,12.6,1010.7,0.729
2022/2/2,6:00,0.5,145,2.3,12,1011,1.071
2022/2/2,7:00,0.7,132,1.1,12.7,1011.2,1.462
2022/2/2,8:00,1.2,67,2.3,12.6,1011,1.809
2022/2/2,9:00,0.5,40,0.8,12.4,1011.3,1.987
2022/2/2,10:00,2,189,3.1,12.3,1011.7,1.977
2022/2/2,11:00,2.5,76,3.1,12.4,1011.7,1.718
2022/2/2,12:00,1.1,100,1.5,12,1011.7,1.295
2022/2/2,13:00,0.3,82,0.7,11.8,1012.3,0.744
2022/2/2,14:00,0.9,140,1.4,11.4,1012.8,0.189
2022/2/2,15:00,1.3,158,2.2,10.7,1013.5,-0.186
2022/2/2,16:00,1.6,168,2,11.9,1014.3,-0.389
2022/2/2,17:00,2.8,129,3.3,13.2,1015,-0.373
2022/2/2,18:00,2,322,2.4,13.6,1015.5,-0.146
2022/2/2,19:00,2.1,343,3.3,14.9,1014.9,0.231
2022/2/2,20:00,2.8,285,4.3,16.1,1014.3,0.639
2022/2/2,21:00,6.5,343,8.5,16.9,1013.5,1.031
2022/2/2,22:00,6,297,7.8,16.4,1013.6,1.253
2022/2/2,23:00,6.1,319,8.3,15.4,1013.5,1.295
2022/2/3,0:00,6.1,320,7.1,15.6,1013.6,1.214
2022/2/3,1:00,2.2,295,3.3,15.7,1014.1,0.949
2022/2/3,2:00,2.5,42,3.2,16,1014.5,0.715
2022/2/3,3:00,4.2,54,5.7,15.6,1015.9,0.492
2022/2/3,4:00,3.7,116,6.1,13.9,1017.2,0.409
2022/2/3,5:00,2.2,126,4.4,14.1,1018.1,0.485
2022/2/3,6:00,4.8,87,5.6,13.8,1018.5,0.707
2022/2/3,7:00,4,106,5.3,12.5,1018.8,1.027
2022/2/3,8:00,1.5,122,3.8,12.1,1019.1,1.365
2022/2/3,9:00,0.8,127,1.2,11.7,1019.5,1.626
2022/2/3,10:00,0.6,117,0.8,11.5,1019.4,1.769
2022/2/3,11:00,0.8,65,1,11.7,1019.5,1.67
2022/2/3,12:00,1.1,134,1.4,12.1,1019.5,1.405
2022/2/3,13:00,1.1,122,1.3,11.5,1019.9,1.003
2022/2/3,14:00,3,100,3.6,10.7,1020.8,0.52
2022/2/3,15:00,4,91,4.5,11.6,1021.5,0.09
2022/2/3,16:00,3.5,87,4,10.5,1022.2,-0.194
2022/2/3,17:00,1.6,198,2.2,13.2,1022.7,-0.289
2022/2/3,18:00,1.1,29,1.5,14.3,1023,-0.194
2022/2/3,19:00,3.4,252,3.9,14,1022.9,0.08
2022/2/3,20:00,2.6,243,3,14.2,1022.6,0.467
2022/2/3,21:00,2.9,252,3.5,14.3,1021.9,0.851
2022/2/3,22:00,1.4,295,2.4,16.3,1021.5,1.116
2022/2/3,23:00,2.5,281,3.2,15.7,1021.6,1.283
2022/2/4,0:00,2.9,300,3.9,15.7,1022.2,1.275
2022/2/4,1:00,2.7,318,3.4,15,1022.3,1.12
2022/2/4,2:00,3,337,3.4,14.7,1022.8,0.86
2022/2/4,3:00,2.4,44,2.8,14,1023.7,0.617
2022/2/4,4:00,2.8,38,3.6,14,1023.9,0.432
2022/2/4,5:00,0,4,0.3,12.5,1024.6,0.348
2022/2/4,6:00,4.2,39,4.7,13.7,1025.1,0.444
2022/2/4,7:00,4.6,95,4.9,11.4,1025.5,0.667
2022/2/4,8:00,0.6,155,0.9,10.9,1025.7,0.955
2022/2/4,9:00,0.8,109,1.1,11.7,1025.4,1.245
2022/2/4,10:00,1.2,146,1.4,12.4,1025.3,1.444
2022/2/4,11:00,1.1,180,1.7,11.9,1025.2,1.496
2022/2/4,12:00,1,135,1.5,11.7,1025.3,1.372
2022/2/4,13:00,4.2,105,6.4,10,1025.4,1.119
2022/2/4,14:00,1.1,158,2.4,10.5,1025.6,0.778
2022/2/4,15:00,1,99,1.3,10.7,1026.2,0.393
2022/2/4,16:00,1.6,114,3.5,13.1,1026.6,0.092
2022/2/4,17:00,0.2,226,1.3,15.8,1027.2,-0.073
2022/2/4,18:00,0.5,255,0.7,16.8,1027.6,-0.085
2022/2/4,19:00,1.8,247,2.1,15.8,1026.8,0.055
2022/2/4,20:00,3.2,253,3.8,15.6,1026.1,0.327
2022/2/4,21:00,4.1,299,4.9,15.7,1025.3,0.695
2022/2/4,22:00,3.3,295,4.9,16.4,1024.7,1.003
2022/2/4,23:00,3.2,268,3.8,16.1,1024.2,1.229
2022/2/5,0:00,4,198,4.8,15.9,1024,1.341
2022/2/5,1:00,6,337,7.1,15.6,1023.9,1.277
2022/2/5,2:00,5.3,24,6,15.1,1024,1.088
2022/2/5,3:00,3.2,30,4.3,14.6,1024.5,0.858
2022/2/5,4:00,1.8,173,2.2,13,1024.8,0.633
2022/2/5,5:00,0.5,142,1,14,1024.8,0.481
2022/2/5,6:00,0.9,185,1.7,12.5,1025,0.453
2022/2/5,7:00,0.6,108,1.6,13.4,1024.8,0.543
2022/2/5,8:00,0.5,86,0.8,12.9,1024.3,0.714
2022/2/5,9:00,0.4,77,0.7,12.3,1023.7,0.945
2022/2/5,10:00,1.9,99,3,11.8,1023.2,1.151
2022/2/5,11:00,0.9,87,1.1,11.8,1022.5,1.268
2022/2/5,12:00,0.2,61,0.8,11.5,1022,1.284
2022/2/5,13:00,0.9,69,1.5,12.4,1021.8,1.145
2022/2/5,14:00,0.9,77,1.7,11.5,1021.8,0.956
2022/2/5,15:00,0.5,97,0.9,11.1,1022,0.683
2022/2/5,16:00,0.7,162,1.7,12.3,1022.1,0.432
2022/2/5,17:00,0,11,0.2,17.2,1022.4,0.24
2022/2/5,18:00,0.9,40,1.3,14.4,1022.9,0.156
2022/2/5,19:00,0.6,247,0.8,16,1022.4,0.211
2022/2/5,20:00,0.3,218,0.8,16.5,1021.3,0.393
2022/2/5,21:00,1.5,238,1.7,15.9,1020.2,0.66
2022/2/5,22:00,1.8,325,3.1,15.8,1019.5,0.94
2022/2/5,23:00,3.2,344,3.5,15.5,1019.5,1.179
2022/2/6,0:00,1.8,2,2,16.2,1019.4,1.322
2022/2/6,1:00,3,16,3.2,15.6,1019.5,1.352
2022/2/6,2:00,3.1,26,4.2,16.3,1019.6,1.278
2022/2/6,3:00,2.2,26,2.7,16.4,1019.8,1.102
2022/2/6,4:00,3.3,34,4.6,16.9,1019.5,0.861
2022/2/6,5:00,2,21,2.7,16.6,1019.9,0.679
2022/2/6,6:00,0.6,104,0.8,14.6,1020.2,0.55
2022/2/6,7:00,1,124,1.4,13.5,1020.2,0.521
2022/2/6,8:00,2.4,114,2.9,13.7,1019.8,0.558
2022/2/6,9:00,1.2,152,2.1,12.4,1019.6,0.677
2022/2/6,10:00,0.9,72,1.8,13,1019.5,0.837
2022/2/6,11:00,1.2,140,2.7,12.3,1019.5,0.969
2022/2/6,12:00,1.4,144,1.7,12.4,1019.8,1.032
2022/2/6,13:00,1,115,1.3,12.1,1019.8,1.023
2022/2/6,14:00,0.1,306,0.3,11.3,1020.3,0.931
2022/2/6,15:00,1.1,101,1.7,11.9,1021.1,0.785
2022/2/6,16:00,3.5,97,4.3,13.6,1021.1,0.634
2022/2/6,17:00,2.3,29,3.1,15,1021.6,0.473
2022/2/6,18:00,1,339,1.3,15.7,1021.5,0.395
2022/2/6,19:00,0.6,289,1.4,18,1020.8,0.375
2022/2/6,20:00,1.5,26,2.2,16,1020.3,0.488
2022/2/6,21:00,0.2,248,1.3,18,1019.5,0.632
2022/2/6,22:00,1.1,15,1.2,17.3,1018.9,0.839
2022/2/6,23:00,1.6,11,1.9,16.8,1019.2,1.047
2022/2/7,0:00,2.5,21,3.1,16.7,1019.3,1.222
2022/2/7,1:00,3.4,14,3.8,17.3,1019.4,1.307
2022/2/7,2:00,1.3,165,1.6,16.2,1020,1.299
2022/2/7,3:00,0.1,138,0.8,15.6,1020.6,1.219
2022/2/7,4:00,0.6,24,1.3,16.5,1020.9,1.054
2022/2/7,5:00,1.3,137,2.5,17.3,1021.7,0.862
2022/2/7,6:00,3,100,3.6,16.8,1022.3,0.683
2022/2/7,7:00,1.1,88,2.5,16.5,1023.1,0.545
2022/2/7,8:00,0,148,1.2,14.6,1023,0.491
2022/2/7,9:00,2.1,171,3.3,15.2,1023,0.476
2022/2/7,10:00,1.1,96,1.7,15.3,1022.9,0.529
2022/2/7,11:00,0.9,56,2,14.5,1022.8,0.62
2022/2/7,12:00,2.2,157,2.5,13.9,1022.8,0.704
2022/2/7,13:00,0,67,0.9,14.5,1022.9,0.769
2022/2/7,14:00,0.5,38,1.4,14.6,1023,0.776
2022/2/7,15:00,0.6,61,2.5,14.7,1023.6,0.755
2022/2/7,16:00,2.7,89,3.3,17.3,1023.8,0.704
2022/2/7,17:00,2,334,2.9,16.9,1024.1,0.64
2022/2/7,18:00,0.9,230,1,16.6,1024.7,0.575
2022/2/7,19:00,2,248,2.4,18.1,1024.4,0.547
2022/2/7,20:00,0.5,341,1.2,18.5,1023.5,0.561
2022/2/7,21:00,2.2,265,2.5,17.3,1022.6,0.654
2022/2/7,22:00,1.3,329,1.5,17.9,1022.2,0.767
2022/2/7,23:00,2.8,15,3.9,18,1021.6,0.938
2022/2/8,0:00,2.3,8,3.4,18.6,1021.5,1.096
2022/2/8,1:00,1.7,24,2.1,18.3,1021.7,1.241
2022/2/8,2:00,2.5,28,3.7,17.6,1022.1,1.305
2022/2/8,3:00,0.7,189,1.4,17.7,1022.2,1.292
2022/2/8,4:00,0.8,150,1.3,16.8,1022.7,1.228
2022/2/8,5:00,2.8,100,4.8,20,1022.5,1.079
2022/2/8,6:00,4.7,89,5.9,18.6,1022.3,0.899
2022/2/8,7:00,1.1,106,1.8,16.2,1022.4,0.716
2022/2/8,8:00,2.3,142,2.9,16.6,1022.1,0.561
2022/2/8,9:00,1,106,2.1,16.7,1021.7,0.445
2022/2/8,10:00,2.1,22,2.6,15.8,1021.4,0.411
2022/2/8,11:00,1.3,136,1.4,14.5,1021.2,0.421
2022/2/8,12:00,0,123,0,14.9,1020.9,0.458
2022/2/8,13:00,1,50,1.3,15,1020.8,0.55
2022/2/8,14:00,1.6,127,2.2,15.1,1021,0.631
2022/2/8,15:00,1.7,126,3,13.8,1021.1,0.722
2022/2/8,16:00,0.9,103,1.8,17.8,1021.5,0.773
2022/2/8,17:00,1.5,354,1.7,16.2,1021.6,0.766
2022/2/8,18:00,0.3,312,0.5,18.8,1021.8,0.759
2022/2/8,19:00,1.5,348,1.8,16.9,1021.4,0.755
2022/2/8,20:00,1,12,1.8,17.8,1020.6,0.748
2022/2/8,21:00,0.2,181,0.8,19.4,1019.4,0.77
2022/2/8,22:00,2.3,14,3,16.6,1018.7,0.825
2022/2/8,23:00,2.7,22,2.9,17,1018.3,0.901
2022/2/9,0:00,0.8,17,1.3,17.3,1018.1,1.041
2022/2/9,1:00,3.8,12,4.3,16.6,1018.2,1.169
2022/2/9,2:00,1.7,25,2.1,16.8,1018.5,1.285
2022/2/9,3:00,0.1,183,0.3,15.6,1018.6,1.344
2022/2/9,4:00,1.7,178,2,17.8,1018.3,1.362
2022/2/9,5:00,0.6,23,0.9,16.5,1018.4,1.292
2022/2/9,6:00,0.1,132,0.3,16.3,1018.2,1.145
2022/2/9,7:00,1.5,22,1.7,16.3,1018.1,0.962
2022/2/9,8:00,1.1,159,1.2,15.6,1017.8,0.766
2022/2/9,9:00,1,25,1.5,15.2,1017.7,0.563
2022/2/9,10:00,1.3,282,2.1,14.5,1017.4,0.41
2022/2/9,11:00,0.5,110,1.3,13.9,1017.5,0.33
2022/2/9,12:00,0.7,41,0.8,15.7,1016.9,0.284
2022/2/9,13:00,0.7,42,0.8,14.7,1017,0.352
2022/2/9,14:00,0.4,269,0.9,14.2,1017.4,0.456
2022/2/9,15:00,0,116,1,15,1018,0.559
2022/2/9,16:00,0.6,44,0.8,16.9,1018,0.705
2022/2/9,17:00,0.6,314,1,17.9,1018.4,0.826
2022/2/9,18:00,0.1,153,0.4,21.3,1018.1,0.899
2022/2/9,19:00,0.9,47,1.6,19,1017.6,0.914
2022/2/9,20:00,0.2,330,0.6,22.5,1016.7,0.909
2022/2/9,21:00,2.4,7,3,18.4,1015.9,0.866
2022/2/9,22:00,0.4,247,1.4,20.6,1015.3,0.86
2022/2/9,23:00,1.7,23,2.9,18.4,1015,0.89
2022/2/10,0:00,0.8,354,1.2,20.1,1014.8,0.972
2022/2/10,1:00,1.7,17,3,20.4,1014.9,1.064
2022/2/10,2:00,0.5,347,1,19.7,1015.2,1.202
2022/2/10,3:00,0.5,356,1.3,20.1,1015.3,1.333
2022/2/10,4:00,2.5,29,2.9,20.4,1015.9,1.424
2022/2/10,5:00,0.5,81,0.6,18.7,1015.7,1.421
2022/2/10,6:00,0.4,106,1.7,18.7,1015.5,1.358
2022/2/10,7:00,0.7,70,1.8,19.1,1015.6,1.218
2022/2/10,8:00,0.3,247,1.6,15.9,1015.7,0.969
2022/2/10,9:00,1.3,157,1.3,16.5,1015.5,0.71
2022/2/10,10:00,2,155,2.8,17.5,1015.3,0.471
2022/2/10,11:00,0.1,156,2,16.6,1015.4,0.287
2022/2/10,12:00,1.9,348,2.7,16.8,1015,0.167
2022/2/10,13:00,0.7,83,1.6,16.6,1015.2,0.152
2022/2/10,14:00,1,197,1.9,17.8,1015.3,0.231
2022/2/10,15:00,0.1,352,0.9,19.1,1015.6,0.374
2022/2/10,16:00,1.6,51,2.8,21.1,1016.3,0.578
2022/2/10,17:00,1.8,54,2.4,22.2,1016.8,0.746
2022/2/10,18:00,3,6,3.8,20.1,1016.9,0.902
2022/2/10,19:00,2.4,281,3.5,21.1,1016.7,0.971
2022/2/10,20:00,1.6,252,2,23.3,1016.3,1.001
2022/2/10,21:00,2.5,261,3.4,24.1,1015.2,0.945
2022/2/10,22:00,4.2,256,5,20,1015.4,0.896
2022/2/10,23:00,2.5,242,2.9,21.5,1015.2,0.882
2022/2/11,0:00,1.1,13,1.9,22.7,1015.3,0.894
2022/2/11,1:00,1.3,3,2.2,22,1015.6,0.94
2022/2/11,2:00,1,122,1.2,20.6,1016,1.101
2022/2/11,3:00,2,90,2.9,20.8,1016.3,1.269
2022/2/11,4:00,2.1,125,3.5,19.6,1016.5,1.384
2022/2/11,5:00,0.6,151,2,19.1,1016.9,1.487
2022/2/11,6:00,0.5,118,1.8,17.6,1016.7,1.507
2022/2/11,7:00,0.5,144,1.5,19.4,1016.2,1.409
2022/2/11,8:00,5.1,86,6.4,20.4,1015.8,1.192
2022/2/11,9:00,3.4,114,7,17.6,1015.5,0.917
2022/2/11,10:00,2.3,67,3.6,18.4,1015.2,0.612
2022/2/11,11:00,1.3,323,1.6,16.4,1015.4,0.334
2022/2/11,12:00,1.6,7,2.3,15.6,1015.3,0.144
2022/2/11,13:00,1.6,44,2.2,15,1014.9,0.051
2022/2/11,14:00,1.1,129,2.2,15.9,1015.1,0.079
2022/2/11,15:00,1.3,162,1.7,15.8,1015.4,0.224
2022/2/11,16:00,1,73,1.5,16.7,1016.3,0.449
2022/2/11,17:00,0.3,65,0.6,20.2,1016.6,0.687
2022/2/11,18:00,1.6,343,2,19.1,1016.5,0.897
2022/2/11,19:00,0,192,0.7,22.5,1016,1.038
2022/2/11,20:00,1.3,311,1.5,20,1015.3,1.078
2022/2/11,21:00,1,308,1.9,20.2,1014.5,1.063
2022/2/11,22:00,1.3,345,2,19,1014.4,0.973
2022/2/11,23:00,1.3,28,1.7,19.2,1014.2,0.899
2022/2/12,0:00,0.4,348,0.5,22.4,1014.1,0.863
2022/2/12,1:00,2,30,2.2,19.2,1014.2,0.879
2022/2/12,2:00,0,113,0.7,19,1014.3,0.963
2022/2/12,3:00,0,64,0.3,18.6,1014.5,1.15
2022/2/12,4:00,0.6,61,0.7,18.3,1015.1,1.339
2022/2/12,5:00,1.2,182,1.4,18.1,1015.5,1.508
2022/2/12,6:00,1.2,174,1.9,17.7,1015.7,1.609
2022/2/12,7:00,0,353,0.7,16.6,1015.9,1.574
2022/2/12,8:00,0.3,87,0.6,16.1,1016,1.396
2022/2/12,9:00,1.5,27,1.6,16.9,1015.8,1.126
2022/2/12,10:00,1,123,1.2,16.3,1015.6,0.76
2022/2/12,11:00,0.9,27,1,16.3,1015.7,0.43
2022/2/12,12:00,1,254,1.4,16.2,1015.7,0.134
2022/2/12,13:00,1.1,42,1.6,16.9,1016.3,-0.034
2022/2/12,14:00,0.2,24,0.6,16.5,1016.8,-0.069
2022/2/12,15:00,0.8,40,1.5,15.9,1017.8,0.018
2022/2/12,16:00,2.3,240,2.8,16.3,1018.7,0.254
2022/2/12,17:00,0.9,238,1.1,17.5,1019,0.543
