Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Water Level(m)
2022/11/14,17:00,3.5,81,5.8,24.3,1017.6,0.302
2022/11/14,18:00,4.2,72,7.4,23.8,1017.9,0.283
2022/11/14,19:00,2.5,34,5,24.5,1018.4,0.182
2022/11/14,20:00,5.5,75,7.5,24.4,1018.3,0.106
2022/11/14,21:00,4.2,62,7.4,25.1,1017.9,0.068
2022/11/14,22:00,3.8,76,9.9,25.6,1017.1,0.051
2022/11/14,23:00,3.5,73,9.5,25.8,1016.3,0.051
2022/11/15,0:00,3.1,60,9,25.5,1015.8,0.148
2022/11/15,1:00,3.6,75,8.4,25.7,1015.7,0.212
2022/11/15,2:00,5.3,74,8.6,25.4,1015.6,0.319
2022/11/15,3:00,5.7,76,9,25.2,1015.8,0.413
2022/11/15,4:00,5.9,72,6.8,24.7,1016.1,0.51
2022/11/15,5:00,4.2,69,5.3,24.5,1016.7,0.577
2022/11/15,6:00,4.9,103,7.9,23.8,1017.2,0.583
2022/11/15,7:00,3.5,46,4,23.4,1017.7,0.616
2022/11/15,8:00,4.4,68,5.8,24.1,1017.7,0.619
2022/11/15,9:00,6.3,54,8,23.1,1017.6,0.554
2022/11/15,10:00,2.7,111,5.7,22.3,1017.1,0.529
2022/11/15,11:00,1.8,90,2.5,22.6,1016.4,0.443
2022/11/15,12:00,4.2,108,7.3,22.3,1016.2,0.4
2022/11/15,13:00,3.9,63,5.9,23,1015.8,0.361
2022/11/15,14:00,3.8,83,5.6,22.5,1015.7,0.333
2022/11/15,15:00,2.9,80,5.5,22.1,1015.6,0.339
2022/11/15,16:00,6.1,42,7.8,21.7,1015.9,0.301
2022/11/15,17:00,6.2,66,8,21.7,1016.7,0.273
2022/11/15,18:00,1.7,79,4.1,22.8,1017.3,0.263
2022/11/15,19:00,1,355,1.8,23.2,1017.4,0.193
2022/11/15,20:00,7.6,73,9.3,22.8,1017.6,0.145
2022/11/15,21:00,4.7,28,5.9,23.9,1017,0.147
2022/11/15,22:00,3.1,33,4.7,24.5,1016.4,0.141
2022/11/15,23:00,4.2,16,7.1,24.6,1015.4,0.123
2022/11/16,0:00,6.1,16,8.6,24.9,1014.9,0.164
2022/11/16,1:00,4.8,16,8.1,25,1015.1,0.255
2022/11/16,2:00,6.1,25,9,24.9,1015.4,0.284
2022/11/16,3:00,2,77,7.7,24.9,1015.6,0.356
2022/11/16,4:00,3,26,6.4,24.8,1016,0.456
2022/11/16,5:00,4.9,47,6.3,24.8,1016.4,0.508
2022/11/16,6:00,3.5,65,4.3,24.2,1017,0.576
2022/11/16,7:00,2.6,16,3.1,23.8,1017.2,0.621
2022/11/16,8:00,2.8,338,3.3,23.4,1017.4,0.615
2022/11/16,9:00,3.4,10,4.5,23.9,1017.4,0.605
2022/11/16,10:00,3.2,345,4.1,23.8,1017.1,0.588
2022/11/16,11:00,1.6,53,2.8,24.1,1016.8,0.552
2022/11/16,12:00,2,120,2.6,23.3,1016.4,0.452
2022/11/16,13:00,2.2,327,2.6,23.3,1016,0.398
2022/11/16,14:00,2.9,12,4.5,23.9,1016.1,0.373
2022/11/16,15:00,2,22,3.2,24,1016.5,0.303
2022/11/16,16:00,3.2,358,4.9,23.8,1016.9,0.304
2022/11/16,17:00,2,65,3,24.3,1017.7,0.245
2022/11/16,18:00,2.5,71,3.6,24.4,1018.3,0.221
2022/11/16,19:00,3.5,40,5,24.9,1018.5,0.234
2022/11/16,20:00,5.6,46,7.3,25,1018.6,0.233
2022/11/16,21:00,7,42,8,25.1,1017.9,0.222
2022/11/16,22:00,6.6,56,8.4,25.5,1016.9,0.199
2022/11/16,23:00,7.7,55,9.5,25.3,1016,0.252
2022/11/17,0:00,7.4,51,8.9,25.3,1015.3,0.208
2022/11/17,1:00,6.6,39,8.8,25.3,1015,0.226
2022/11/17,2:00,5.5,45,8.7,25.6,1015.1,0.288
2022/11/17,3:00,6.2,56,9.5,25.4,1015.5,0.288
2022/11/17,4:00,6,89,9,25,1016,0.348
2022/11/17,5:00,6.1,83,7.9,25,1016.7,0.474
2022/11/17,6:00,1.2,82,5.5,24.3,1018,0.494
2022/11/17,7:00,6.6,47,11,23.5,1018.2,0.575
2022/11/17,8:00,5.5,67,7,24.1,1018.2,0.653
2022/11/17,9:00,4.6,17,5.7,23.6,1018.2,0.65
2022/11/17,10:00,4.7,28,5.4,23.1,1017.7,0.584
2022/11/17,11:00,7.4,70,9.1,23.3,1016.9,0.602
2022/11/17,12:00,3.4,38,4.4,23.2,1016.6,0.535
2022/11/17,13:00,4.4,359,5.1,23.8,1016,0.459
2022/11/17,14:00,2.9,25,3.5,23.3,1016,0.409
2022/11/17,15:00,0.3,150,1.5,21.6,1016.2,0.335
2022/11/17,16:00,0.5,138,1,21.6,1016.6,0.264
2022/11/17,17:00,0.7,132,1,20.8,1017.2,0.224
2022/11/17,18:00,0,228,0.9,23.9,1017.8,0.251
2022/11/17,19:00,2.2,40,2.6,24.1,1017.8,0.246
2022/11/17,20:00,3.5,1,3.9,24.9,1018.1,0.251
2022/11/17,21:00,5,12,5.8,25.2,1018,0.286
2022/11/17,22:00,4.5,5,5.3,25.5,1017.4,0.367
2022/11/17,23:00,5.5,17,6.6,25.8,1016.3,0.328
2022/11/18,0:00,5.8,39,7.4,25.9,1015.6,0.336
2022/11/18,1:00,3.3,32,4.5,26.7,1015.4,0.327
2022/11/18,2:00,2.9,4,3.8,26.6,1015.5,0.285
2022/11/18,3:00,0.2,39,2.5,26.5,1016.1,0.322
2022/11/18,4:00,3,305,4.1,25.9,1016.7,0.339
2022/11/18,5:00,2.2,257,3.1,25.4,1017.5,0.398
2022/11/18,6:00,1.9,6,2.1,25.1,1018.2,0.435
2022/11/18,7:00,4.3,345,4.8,25.5,1018.5,0.511
2022/11/18,8:00,5,357,5.9,24.5,1018.8,0.581
2022/11/18,9:00,4.6,358,5.1,24.8,1017.8,0.607
2022/11/18,10:00,4.4,328,6.8,24.7,1017.5,0.603
2022/11/18,11:00,3,13,3.4,24.3,1017.1,0.641
2022/11/18,12:00,5.3,347,7.2,25,1017.1,0.621
2022/11/18,13:00,0.8,74,2.3,23,1016.9,0.496
2022/11/18,14:00,2,67,2.5,23.3,1016.7,0.467
2022/11/18,15:00,2.4,7,3.9,24.7,1017.2,0.341
2022/11/18,16:00,1,162,1.4,23,1017.2,0.264
2022/11/18,17:00,2.5,111,4.2,22.2,1017.5,0.242
2022/11/18,18:00,1.5,294,1.8,23.3,1017.7,0.222
2022/11/18,19:00,6.1,352,6.7,25.6,1018,0.281
2022/11/18,20:00,7.4,47,9,26.2,1018.6,0.321
2022/11/18,21:00,8.2,43,9.9,26.2,1018.4,0.332
2022/11/18,22:00,8.2,53,9.8,26.2,1017.9,0.428
2022/11/18,23:00,7.9,44,9.3,26,1017.2,0.427
2022/11/19,0:00,5.3,24,7.5,26.1,1016.1,0.438
2022/11/19,1:00,7.3,41,10.6,26,1015.6,0.387
2022/11/19,2:00,4.9,43,6.2,26.3,1016.1,0.381
2022/11/19,3:00,8.4,46,11.6,25.9,1016.9,0.314
2022/11/19,4:00,6.5,44,8,25.8,1018.2,0.293
2022/11/19,5:00,4.4,48,6.3,25.5,1019,0.308
2022/11/19,6:00,4.9,32,6.5,25.5,1019.4,0.339
2022/11/19,7:00,6,43,7.2,25.5,1019.6,0.402
2022/11/19,8:00,4.6,36,6.2,25.5,1019.6,0.533
2022/11/19,9:00,5.1,50,7.1,25.3,1019.2,0.623
2022/11/19,10:00,5.1,42,6.5,25.3,1019.1,0.664
2022/11/19,11:00,5.9,46,8,25.2,1018.6,0.641
2022/11/19,12:00,6,57,8.5,25.1,1018.1,0.609
2022/11/19,13:00,6.1,50,7.8,24.8,1017.7,0.554
2022/11/19,14:00,6.2,51,8.2,25,1017.5,0.412
2022/11/19,15:00,7.5,37,8.9,24.9,1017.4,0.325
2022/11/19,16:00,6.6,45,8.1,24.8,1017.8,0.256
2022/11/19,17:00,6.1,53,8.9,24.9,1018.3,0.146
2022/11/19,18:00,7.1,48,8.6,25.1,1018.9,0.119
2022/11/19,19:00,7,45,9,25.3,1019.1,0.182
2022/11/19,20:00,6.7,47,8,25.6,1019.3,0.247
2022/11/19,21:00,8.3,52,10.4,25.6,1018.8,0.317
2022/11/19,22:00,9.1,45,10.9,25.5,1018.3,0.405
2022/11/19,23:00,6.7,61,9.1,25.9,1017.6,0.504
2022/11/20,0:00,7.2,54,10.4,25.8,1016.9,0.483
2022/11/20,1:00,8.2,57,10.6,25.8,1016.4,0.481
2022/11/20,2:00,7.9,63,11.5,25.8,1016.6,0.452
2022/11/20,3:00,9,68,10.6,25.6,1017.2,0.391
2022/11/20,4:00,5.3,79,7.9,24.8,1018.1,0.266
2022/11/20,5:00,5,67,6.2,24.7,1018.7,0.232
2022/11/20,6:00,3,55,5.2,24.4,1019.6,0.258
2022/11/20,7:00,4.2,74,6.2,24.2,1020.3,0.321
2022/11/20,8:00,4.1,45,5,24.6,1020.4,0.401
2022/11/20,9:00,3.4,78,4.8,23.9,1020.5,0.484
2022/11/20,10:00,5,69,6.6,24.8,1020.2,0.575
2022/11/20,11:00,2.1,61,3.3,23.8,1019.8,0.605
2022/11/20,12:00,6.1,67,8.9,24.9,1019.1,0.564
2022/11/20,13:00,5.8,76,7.5,24.5,1018.6,0.534
2022/11/20,14:00,4.6,65,6.3,24.4,1018.5,0.426
2022/11/20,15:00,5.6,62,9.4,24.5,1018.8,0.3
2022/11/20,16:00,3.6,42,4.6,24.2,1019.6,0.178
2022/11/20,17:00,5.1,72,6.3,24.4,1020.2,0.084
2022/11/20,18:00,2.9,64,4,24.8,1020.9,0.062
2022/11/20,19:00,4.1,83,7.1,24.9,1021.3,0.114
2022/11/20,20:00,7,88,10.5,25.8,1021.4,0.198
2022/11/20,21:00,9.3,74,11,26,1020.9,0.32
2022/11/20,22:00,10.7,73,13.4,25.8,1020.2,0.423
2022/11/20,23:00,7.6,72,9.8,25.7,1019.1,0.513
2022/11/21,0:00,9.4,77,11.4,26.1,1018.6,0.553
2022/11/21,1:00,5.8,82,9.9,26.5,1018.3,0.581
2022/11/21,2:00,7.3,77,10,26,1018.7,0.537
2022/11/21,3:00,8.5,74,10.8,25.6,1019.3,0.448
2022/11/21,4:00,7.5,72,9.5,25.5,1019.5,0.352
2022/11/21,5:00,9.7,75,12.5,24.9,1020.3,0.307
2022/11/21,6:00,7.6,74,9.6,25.4,1020.8,0.245
2022/11/21,7:00,5.5,82,7.5,25.3,1021.3,0.276
2022/11/21,8:00,6.5,84,10.9,25.1,1021.2,0.332
2022/11/21,9:00,4.2,82,8,25.2,1021,0.422
2022/11/21,10:00,4.7,76,9.1,25.1,1020.6,0.517
2022/11/21,11:00,4.2,79,6.5,24.7,1020.3,0.57
2022/11/21,12:00,6.5,77,8.4,25,1020,0.601
2022/11/21,13:00,6.3,73,8.1,24.9,1019.5,0.529
2022/11/21,14:00,5.4,77,8.8,24.7,1019,0.417
2022/11/21,15:00,6,91,8.2,24.6,1019.6,0.295
2022/11/21,16:00,8.6,77,10.4,24.7,1020.2,0.148
2022/11/21,17:00,4.5,61,6.3,24.5,1020.8,0.036
2022/11/21,18:00,5.9,76,8.8,25,1021.3,-0.015
2022/11/21,19:00,9.4,74,11.9,24.4,1022,-0.016
2022/11/21,20:00,8.2,75,11.6,25.4,1021.8,0.054
2022/11/21,21:00,9.8,73,13.7,25.4,1020.9,0.252
2022/11/21,22:00,8.4,76,12.1,25.6,1020.1,0.352
2022/11/21,23:00,9.4,77,14.5,25.8,1019.4,0.496
2022/11/22,0:00,8.6,76,11.1,26.1,1018.7,0.635
2022/11/22,1:00,3.8,99,9.4,25,1018.5,0.697
2022/11/22,2:00,5.7,70,9.1,24.8,1018.6,0.644
2022/11/22,3:00,4.4,74,7.4,24.4,1018.8,0.605
2022/11/22,4:00,8.1,74,11.7,24.9,1018.9,0.507
2022/11/22,5:00,7.3,69,8.8,24.8,1019.5,0.36
2022/11/22,6:00,9.1,65,11.7,23.3,1019.8,0.245
2022/11/22,7:00,7.3,73,9.4,24.5,1020.1,0.239
2022/11/22,8:00,8.3,78,11.8,23.3,1020.7,0.312
2022/11/22,9:00,7.7,67,11.9,23,1020.7,0.385
2022/11/22,10:00,6.3,60,10.6,23.8,1020.4,0.463
2022/11/22,11:00,8.3,65,11.4,23.3,1020.1,0.546
2022/11/22,12:00,5,64,7.6,23.8,1019.7,0.562
2022/11/22,13:00,4.3,49,5.7,23.9,1019.4,0.521
2022/11/22,14:00,3.9,61,6.8,23.5,1019.2,0.453
2022/11/22,15:00,5.1,51,7.4,23.6,1018.7,0.3
2022/11/22,16:00,6.5,61,10.2,23.1,1019,0.138
2022/11/22,17:00,6.1,61,8.4,23.4,1019.5,0.033
2022/11/22,18:00,6.5,67,8.5,23.9,1019.7,-0.065
2022/11/22,19:00,7,70,10.6,24.8,1020,-0.095
2022/11/22,20:00,7,77,10.3,25.2,1019.9,0.015
2022/11/22,21:00,8.2,74,10.9,25.4,1020.1,0.148
2022/11/22,22:00,8.9,70,12.9,25.4,1019.5,0.32
2022/11/22,23:00,10.7,73,13.5,25.7,1018.5,0.489
2022/11/23,0:00,7.7,75,11.4,26,1018,0.676
2022/11/23,1:00,9.2,75,12.7,25.8,1017.4,0.76
2022/11/23,2:00,9.3,69,13.1,25.6,1017.3,0.738
2022/11/23,3:00,9,71,12.2,25.2,1017.7,0.757
2022/11/23,4:00,6.4,73,11,24.8,1018.3,0.618
2022/11/23,5:00,3.9,78,6.3,24.6,1019,0.491
2022/11/23,6:00,2.2,67,2.7,24,1019.4,0.4
2022/11/23,7:00,4.1,60,5.6,24,1019.6,0.313
2022/11/23,8:00,6.4,73,8.9,24.2,1019.4,0.301
2022/11/23,9:00,4.7,93,7.1,23.6,1019.6,0.392
2022/11/23,10:00,1.2,90,3.9,23.2,1019.2,0.447
2022/11/23,11:00,5.3,70,8.2,24,1018.9,0.503
2022/11/23,12:00,4.2,69,6,23.8,1018.6,0.512
2022/11/23,13:00,3.8,33,4.7,24,1018.3,0.578
2022/11/23,14:00,5,69,7.6,23.7,1017.8,0.491
2022/11/23,15:00,1.8,14,2.2,23,1017.6,0.389
2022/11/23,16:00,3.6,40,5.1,23.8,1017.5,0.231
2022/11/23,17:00,4.5,62,5.8,24.2,1017.8,0.033
2022/11/23,18:00,2,41,2.8,24,1018.5,-0.088
2022/11/23,19:00,6.2,70,7.3,24.5,1018.8,-0.104
2022/11/23,20:00,5.9,64,7.6,24.5,1018.9,-0.1
2022/11/23,21:00,3.4,53,4.9,25.1,1018.6,0.055
2022/11/23,22:00,6.7,47,8.4,24.8,1017.8,0.231
2022/11/23,23:00,7.3,38,8.7,24.9,1016.6,0.46
2022/11/24,0:00,6.2,43,7.7,24.8,1016.3,0.67
2022/11/24,1:00,4.9,35,6.4,24.8,1015.9,0.742
2022/11/24,2:00,5.5,66,7.2,24.2,1015.9,0.886
2022/11/24,3:00,3,60,4.4,25,1016.2,0.924
2022/11/24,4:00,2.5,64,4,24.4,1016.7,0.775
2022/11/24,5:00,2.4,55,3.9,24.2,1017.2,0.658
2022/11/24,6:00,2.6,334,4.2,23.8,1017.7,0.507
2022/11/24,7:00,2.5,26,4.2,24.2,1018.1,0.393
2022/11/24,8:00,2.4,346,3.1,23.9,1018.4,0.359
2022/11/24,9:00,3.5,73,4.8,24,1018.3,0.313
2022/11/24,10:00,6.9,46,8.5,24,1018.1,0.425
2022/11/24,11:00,5.4,30,6.5,24.3,1017.6,0.47
2022/11/24,12:00,5.3,22,6.3,24.1,1017.3,0.499
2022/11/24,13:00,4.2,5,5.2,23.9,1016.6,0.525
2022/11/24,14:00,3.5,333,4.4,22.5,1016,0.538
2022/11/24,15:00,3.8,337,4.4,22.5,1016.2,0.399
2022/11/24,16:00,4.7,35,6.1,24,1016.8,0.304
2022/11/24,17:00,7.7,28,9.7,23.2,1017.4,0.093
2022/11/24,18:00,11.1,51,14.5,21.9,1018.2,-0.046
2022/11/24,19:00,5.9,61,7.5,20.6,1019,-0.108
2022/11/24,20:00,8.8,40,11.9,23.5,1019.1,-0.13
2022/11/24,21:00,8,44,11.6,21.9,1018.9,-0.054
2022/11/24,22:00,8.1,34,11.7,23.1,1018.3,0.13
2022/11/24,23:00,11.3,36,14.1,23.4,1017.3,0.305
2022/11/25,0:00,11.7,41,13.5,22.6,1016.9,0.503
2022/11/25,1:00,9.4,45,11.6,23.3,1016.7,0.72
2022/11/25,2:00,8.5,52,11.4,23.4,1016.8,0.88
2022/11/25,3:00,8,55,10.6,23.5,1017.1,0.918
2022/11/25,4:00,8.6,56,11.5,23.4,1017.6,0.893
2022/11/25,5:00,9.5,54,11.1,23.3,1017.9,0.772
2022/11/25,6:00,9.3,69,11.8,23.2,1018.3,0.646
2022/11/25,7:00,9.2,65,11.1,23.2,1018.8,0.515
2022/11/25,8:00,8.6,68,10.8,23.4,1018.8,0.407
2022/11/25,9:00,7.4,59,10.9,23.2,1018.8,0.326
2022/11/25,10:00,8.2,58,11.7,23.2,1018.4,0.334
2022/11/25,11:00,7.5,77,9.5,22.9,1018.1,0.397
2022/11/25,12:00,3.7,87,5.7,21.7,1017.6,0.41
2022/11/25,13:00,6.8,55,9.8,23.3,1017,0.467
2022/11/25,14:00,7.6,49,9.7,23.3,1016.8,0.419
2022/11/25,15:00,7.7,55,10.5,22.9,1016.9,0.354
2022/11/25,16:00,6.8,57,10.5,23,1017.1,0.24
2022/11/25,17:00,8,53,10,22.9,1017.7,0.136
2022/11/25,18:00,7.6,51,9.6,22.8,1018.1,-0.054
2022/11/25,19:00,8.5,44,10,23.1,1018.4,-0.132
2022/11/25,20:00,8.1,40,9.7,22.9,1018.7,-0.183
2022/11/25,21:00,7.8,41,9.4,23.1,1018.3,-0.184
2022/11/25,22:00,7.5,46,8.7,23,1017.6,-0.04
2022/11/25,23:00,6.5,39,7.6,23,1016.7,0.124
2022/11/26,0:00,6.5,40,7.7,23.1,1015.8,0.304
2022/11/26,1:00,5.6,38,7.2,23.3,1015.6,0.547
2022/11/26,2:00,4.9,21,7.3,23,1015.5,0.671
2022/11/26,3:00,6.3,29,8.2,23.2,1015.7,0.835
2022/11/26,4:00,5.7,41,7.7,23,1016.2,0.836
2022/11/26,5:00,4.6,65,7.4,22.5,1016.8,0.81
2022/11/26,6:00,7.3,41,8.4,23,1017.1,0.761
2022/11/26,7:00,4.3,56,5.8,22.4,1017.3,0.523
2022/11/26,8:00,2.2,87,3,21.8,1017.5,0.52
2022/11/26,9:00,3.2,38,3.9,22.1,1017.2,0.345
2022/11/26,10:00,3,36,4.6,20.6,1017.2,0.376
2022/11/26,11:00,1.9,117,4.7,21.3,1016.8,0.326
2022/11/26,12:00,2.5,100,3.9,20.1,1016.4,0.347
2022/11/26,13:00,2.1,55,3.5,21.2,1015.8,0.387
2022/11/26,14:00,2.7,18,4.2,20.9,1015.6,0.45
2022/11/26,15:00,4,48,4.5,21.2,1015.7,0.363
2022/11/26,16:00,1.7,270,2.3,20.4,1016.1,0.342
2022/11/26,17:00,1.4,287,2.3,20.4,1016.6,0.233
2022/11/26,18:00,1.2,36,2.6,21.3,1016.9,0.109
2022/11/26,19:00,4.3,343,6.5,21.1,1016.8,-0.028
2022/11/26,20:00,4.7,352,5.5,22.2,1016.7,-0.082
2022/11/26,21:00,3.5,9,5,22.8,1016,-0.07
2022/11/26,22:00,5.7,28,6.6,22.3,1015.1,-0.091
2022/11/26,23:00,4.1,20,6.3,22.8,1013.8,0.125
2022/11/27,0:00,4.3,23,5.1,22.8,1013.2,0.22
2022/11/27,1:00,4.9,7,6.8,22.8,1013.1,0.466
2022/11/27,2:00,3.8,61,5.6,22.8,1013.4,0.663
2022/11/27,3:00,4.1,326,5.1,21.9,1013.9,0.834
2022/11/27,4:00,3.1,343,3.9,21.8,1014.3,0.86
2022/11/27,5:00,4.1,326,4.7,21.3,1014.8,1.069
2022/11/27,6:00,2.4,341,2.9,20.9,1015.9,0.863
2022/11/27,7:00,0.9,310,1.9,21,1016.6,0.804
2022/11/27,8:00,3.7,45,4.9,21,1016.8,0.634
2022/11/27,9:00,4.1,11,4.7,21.1,1016.8,0.582
2022/11/27,10:00,3.6,54,4.6,21.1,1016.4,0.425
2022/11/27,11:00,2.9,312,3.9,20.6,1016.3,0.381
2022/11/27,12:00,2.3,307,3.4,20.3,1016,0.428
2022/11/27,13:00,3.9,19,5,20.6,1015.5,0.388
2022/11/27,14:00,5.5,13,6.2,20.6,1015.4,0.32
2022/11/27,15:00,4.2,25,5.8,21.8,1015.1,0.338
2022/11/27,16:00,3.5,47,4.7,22.2,1015.6,0.389
2022/11/27,17:00,3.1,21,4.2,21,1016.2,0.329
2022/11/27,18:00,1.6,309,2.5,21,1016.8,0.211
2022/11/27,19:00,3.2,359,3.8,21.8,1017,0.078
2022/11/27,20:00,4,9,4.8,22.8,1017,-0.036
2022/11/27,21:00,3.5,9,5.1,23,1016.3,-0.077
2022/11/27,22:00,4,4,4.9,23.3,1015.7,-0.082
2022/11/27,23:00,3.7,10,5.6,23.5,1014.9,-0.067
2022/11/28,0:00,3.6,349,5.3,23.6,1014.5,0.092
2022/11/28,1:00,4.5,343,5.2,23.8,1014.3,0.29
2022/11/28,2:00,4,343,5,24.3,1014.3,0.493
2022/11/28,3:00,2.4,318,3.3,24.4,1014.7,0.603
2022/11/28,4:00,2.2,304,2.7,24.2,1014.9,0.752
2022/11/28,5:00,1.9,280,2.2,24.2,1015.5,0.817
2022/11/28,6:00,1.1,224,1.5,23.9,1016,0.876
2022/11/28,7:00,0.8,231,1,23.8,1016.1,0.771
2022/11/28,8:00,0.8,173,1.2,23.3,1016.4,0.702
2022/11/28,9:00,1.6,111,2.2,22.6,1016.6,0.6
2022/11/28,10:00,1.3,252,1.5,21.9,1016.4,0.474
2022/11/28,11:00,1.2,193,1.6,22,1016.3,0.454
2022/11/28,12:00,1.2,177,1.4,21.4,1015.6,0.381
2022/11/28,13:00,0,156,0.3,21.3,1015,0.32
2022/11/28,14:00,2.8,4,3.1,21.7,1014.4,0.367
2022/11/28,15:00,2.2,321,3.9,22.5,1015.1,0.39
2022/11/28,16:00,4.6,335,6.4,23.1,1015.3,0.343
2022/11/28,17:00,2.9,38,3.5,23.1,1015.7,0.311
2022/11/28,18:00,3.2,328,5.5,23.9,1016.3,0.263
2022/11/28,19:00,3.7,336,5.4,24.3,1017,0.141
2022/11/28,20:00,4.4,340,6.5,24.1,1017.5,0.068
2022/11/28,21:00,2.1,359,5.4,24.5,1017.5,0.034
2022/11/28,22:00,4,333,4.6,24.2,1016.8,0.021
2022/11/28,23:00,3.8,349,4.5,24.1,1016.3,-0.016
2022/11/29,0:00,3.2,321,4.1,23.6,1015.6,0.059
2022/11/29,1:00,4.4,10,5.9,23.1,1015.6,0.208
2022/11/29,2:00,2.8,330,3.3,22.8,1015.8,0.33
2022/11/29,3:00,3.4,13,4.2,23.5,1016,0.488
2022/11/29,4:00,0.4,272,1.4,23.2,1016.4,0.608
2022/11/29,5:00,0.2,90,1.4,23.1,1017,0.738
2022/11/29,6:00,3.1,1,3.3,23.4,1016.8,0.79
2022/11/29,7:00,3.7,45,4.6,23.8,1017.2,0.81
2022/11/29,8:00,2.9,64,3.9,23.5,1017.8,0.743
2022/11/29,9:00,4.2,355,4.8,23.8,1017,0.687
2022/11/29,10:00,3.4,347,4.4,23.6,1016.7,0.647
2022/11/29,11:00,5.4,340,7,23.5,1016,0.514
2022/11/29,12:00,3.1,346,4.2,24.1,1014.9,0.415
2022/11/29,13:00,6.3,344,7.2,23.9,1014.5,0.354
2022/11/29,14:00,7,336,7.6,23.8,1013.9,0.319
2022/11/29,15:00,7.4,353,8.8,24.5,1013.7,0.293
2022/11/29,16:00,1.7,137,2.5,24.4,1014.3,0.266
2022/11/29,17:00,1.8,64,2.3,24.5,1014.9,0.267
2022/11/29,18:00,3.1,5,4.7,25.1,1015.5,0.249
2022/11/29,19:00,1.7,355,2,24.9,1015.9,0.249
2022/11/29,20:00,3.3,5,3.9,25.2,1015.8,0.189
2022/11/29,21:00,3.1,11,3.9,25.5,1015.2,0.123
2022/11/29,22:00,3.3,355,4.2,25.9,1014.3,0.072
2022/11/29,23:00,4,7,4.6,25.8,1013.5,0.058
2022/11/30,0:00,3.6,5,4.8,25.6,1013.1,0.098
2022/11/30,1:00,6.2,349,6.8,25.4,1013,0.142
2022/11/30,2:00,2.7,3,3.5,25.9,1013.1,0.255
2022/11/30,3:00,3,2,3.4,25.8,1013.3,0.38
2022/11/30,4:00,3.2,338,3.7,25.5,1014.1,0.486
2022/11/30,5:00,2.6,309,3.9,25.1,1014.9,0.621
2022/11/30,6:00,3.8,330,4.8,24.7,1015.4,0.689
2022/11/30,7:00,2.9,26,3.2,25,1015.5,0.759
2022/11/30,8:00,2.4,340,2.6,24.5,1015.8,0.762
2022/11/30,9:00,1.4,5,3.2,24.7,1015.6,0.73
2022/11/30,10:00,3,334,4.5,24.9,1015.3,0.636
2022/11/30,11:00,2.5,321,3.5,24.1,1014.6,0.583
2022/11/30,12:00,3.2,27,3.7,23.9,1014.1,0.46
2022/11/30,13:00,2.7,3,3.3,24.3,1013.8,0.4
2022/11/30,14:00,2.7,320,3.8,24,1013.7,0.275
2022/11/30,15:00,2.6,336,3.3,23.4,1013.8,0.261
2022/11/30,16:00,2.5,331,2.8,23.7,1014.4,0.292
2022/11/30,17:00,2.9,336,3.6,23.8,1015,0.259
2022/11/30,18:00,3.1,353,3.5,24.4,1015.4,0.26
2022/11/30,19:00,2.3,40,3.5,25,1015.6,0.366
2022/11/30,20:00,3.7,22,4.2,24.8,1015.4,0.308
2022/11/30,21:00,4,16,4.7,25,1014.7,0.292
2022/11/30,22:00,5,26,6.1,25.1,1014,0.239
2022/11/30,23:00,4.8,23,5.9,25.2,1013,0.174
2022/12/1,0:00,4.7,35,5.6,25.2,1012.5,0.19
2022/12/1,1:00,5,26,5.9,25.4,1012.7,0.175
2022/12/1,2:00,4.2,33,4.8,25.2,1013.1,0.227
2022/12/1,3:00,4.1,24,4.8,25.1,1013.4,0.273
2022/12/1,4:00,3.7,45,4.9,25.2,1014,0.357
2022/12/1,5:00,3.7,39,4.8,25.2,1014.6,0.447
2022/12/1,6:00,4.7,45,5.4,25,1015.1,0.526
2022/12/1,7:00,4,53,5.3,24.9,1015.4,0.63
2022/12/1,8:00,1.4,91,2,24.4,1015.5,0.67
2022/12/1,9:00,2.1,62,3.2,24.5,1015.2,0.716
2022/12/1,10:00,1.5,77,2.3,24.1,1014.8,0.656
2022/12/1,11:00,2.3,67,3.1,24.2,1014.3,0.618
2022/12/1,12:00,1.7,85,2.4,23.2,1013.8,0.494
2022/12/1,13:00,0.6,175,1.2,23.3,1013.7,0.426
2022/12/1,14:00,3.7,31,5,24.3,1013.6,0.342
2022/12/1,15:00,1.2,60,2.2,23.5,1013.9,0.295
2022/12/1,16:00,4.6,22,5.2,24.4,1014.3,0.248
2022/12/1,17:00,3.3,346,4.4,23.9,1014.7,0.217
2022/12/1,18:00,2.5,354,3.5,24.7,1015,0.202
2022/12/1,19:00,4.4,47,5,24.6,1015.3,0.276
2022/12/1,20:00,4.4,41,5.1,24.7,1015.2,0.319
2022/12/1,21:00,6.2,42,7.1,24.4,1014.5,0.35
2022/12/1,22:00,6.4,42,7.3,24.8,1013.9,0.358
2022/12/1,23:00,6,33,7.9,24.7,1013.2,0.327
2022/12/2,0:00,6.5,38,7.6,24.5,1012.7,0.288
2022/12/2,1:00,5.7,44,6.8,24.7,1012.5,0.305
2022/12/2,2:00,5.5,47,6.6,24.6,1012.6,0.278
2022/12/2,3:00,4.5,50,5.6,24.7,1013.1,0.295
